#decay	# windows in store	# elements in stream	query	age class	length class	error:p95	latency:p95	ci-width:p95	ci-miss-rate
rationalPower1,4,2,1	175	313836223	SUM	minutes	months	0.000023	0.000500	0.000001	0.000000
rationalPower1,4,2,1	175	313836223	SUM	hours	seconds	0.227593	0.000500	0.081462	0.000000
rationalPower1,4,2,1	175	313836223	SUM	hours	minutes	0.024195	0.000500	0.002686	0.000000
rationalPower1,4,2,1	175	313836223	SUM	hours	hours	0.002859	0.000500	0.000141	0.000000
rationalPower1,4,2,1	175	313836223	SUM	hours	days	0.000155	0.000500	0.000006	0.000000
rationalPower1,4,2,1	175	313836223	SUM	hours	months	0.000026	0.000500	0.000001	0.000000
rationalPower1,4,2,1	175	313836223	SUM	days	seconds	0.409659	0.000500	0.081785	0.000000
rationalPower1,4,2,1	175	313836223	SUM	days	minutes	0.025867	0.000500	0.002807	0.000000
rationalPower1,4,2,1	175	313836223	SUM	days	hours	0.005047	0.000500	0.000174	0.000000
rationalPower1,4,2,1	175	313836223	SUM	days	days	0.000275	0.000500	0.000010	0.000000
rationalPower1,4,2,1	175	313836223	SUM	days	months	0.000031	0.000500	0.000001	0.000000
rationalPower1,4,2,1	175	313836223	SUM	months	seconds	0.238252	0.000500	0.082012	0.000000
rationalPower1,4,2,1	175	313836223	SUM	months	minutes	0.035114	0.000500	0.002818	0.000000
rationalPower1,4,2,1	175	313836223	SUM	months	hours	0.006526	0.000500	0.000235	0.000000
rationalPower1,4,2,1	175	313836223	SUM	months	days	0.000670	0.000500	0.000015	0.000000
rationalPower1,4,2,1	175	313836223	SUM	months	months	0.000070	0.000500	0.000001	0.000000
rationalPower1,4,2,1	175	313836223	SUM	years	seconds	0.984670	0.000000	2.000000	0.000000
rationalPower1,4,4,1	302	313836223	COUNT	subsecond	seconds	0.195062	0.000500	0.208078	0.000000
rationalPower1,4,4,1	302	313836223	COUNT	subsecond	minutes	0.005638	0.000500	0.031396	0.000000
rationalPower1,4,4,1	302	313836223	COUNT	subsecond	hours	0.000562	0.000000	0.003287	0.000000
rationalPower1,4,4,1	302	313836223	COUNT	subsecond	days	0.000072	0.001000	0.000498	0.000000
rationalPower1,4,4,1	302	313836223	COUNT	subsecond	months	0.000012	0.000000	0.000093	0.000000
rationalPower1,4,4,1	302	313836223	COUNT	subsecond	years	0.000000	0.001000	0.000000	0.000000
rationalPower1,4,4,1	302	313836223	COUNT	seconds	seconds	0.088114	0.000500	0.869759	0.000000
rationalPower1,4,4,1	302	313836223	COUNT	seconds	minutes	0.006502	0.000500	0.022848	0.000000
rationalPower1,4,4,1	302	313836223	COUNT	seconds	hours	0.000527	0.000500	0.003004	0.000000
rationalPower1,4,4,1	302	313836223	COUNT	seconds	days	0.000073	0.000500	0.000304	0.000000
rationalPower1,4,4,1	302	313836223	COUNT	seconds	months	0.000012	0.001500	0.000093	0.000000
rationalPower1,4,4,1	302	313836223	COUNT	seconds	years	0.000000	0.000000	0.000000	0.000000
rationalPower1,4,4,1	302	313836223	COUNT	minutes	seconds	0.198022	0.000500	1.085655	0.000000
rationalPower1,4,4,1	302	313836223	COUNT	minutes	minutes	0.017803	0.000500	0.067496	0.000000
rationalPower1,4,4,1	302	313836223	COUNT	minutes	hours	0.000732	0.000500	0.003229	0.000000
rationalPower1,4,4,1	302	313836223	COUNT	minutes	days	0.000073	0.001000	0.000328	0.000000
