#decay	# windows in store	# elements in stream	query	age class	length class	error:p95	latency:p95	ci-width:p95	ci-miss-rate
exponential2	42	313857670	COUNT	months	seconds	0.231203	0.000500	1.622300	0.000000
exponential2	42	313857670	COUNT	months	minutes	0.029070	0.000500	0.171509	0.000000
exponential2	42	313857670	COUNT	months	hours	0.008339	0.003493	0.032609	0.000000
exponential2	42	313857670	COUNT	months	days	0.001160	0.001986	0.006441	0.000000
exponential2	42	313857670	COUNT	months	months	0.000144	0.004491	0.001281	0.000000
exponential2	42	313857670	COUNT	years	seconds	0.495024	0.000000	2.000000	0.000000
exponential2	42	313857670	SUM	subsecond	seconds	0.054346	0.000000	0.053948	0.000000
exponential2	42	313857670	SUM	subsecond	minutes	0.009558	0.000000	0.002373	0.000000
exponential2	42	313857670	SUM	subsecond	hours	0.001126	0.001000	0.000162	0.000000
exponential2	42	313857670	SUM	subsecond	days	0.000486	0.000000	0.000011	0.000000
exponential2	42	313857670	SUM	subsecond	months	0.000065	0.001000	0.000002	0.000000
exponential2	42	313857670	SUM	subsecond	years	0.000000	0.053000	0.000000	0.000000
exponential2	42	313857670	SUM	seconds	seconds	0.132073	0.000500	0.085630	0.000000
exponential2	42	313857670	SUM	seconds	minutes	0.010348	0.000499	0.001741	0.000000
exponential2	42	313857670	SUM	seconds	hours	0.001152	0.000499	0.000159	0.000000
exponential2	42	313857670	SUM	seconds	days	0.000314	0.000495	0.000008	0.000000
exponential2	42	313857670	SUM	seconds	months	0.000064	0.005997	0.000002	0.000000
exponential2	42	313857670	SUM	seconds	years	0.000000	0.165000	0.000000	0.000000
exponential2	42	313857670	SUM	minutes	seconds	0.366898	0.000499	0.107419	0.000000
exponential2	42	313857670	SUM	minutes	minutes	0.037091	0.000495	0.003078	0.000000
exponential2	42	313857670	SUM	minutes	hours	0.002223	0.000500	0.000176	0.000000
exponential2	42	313857670	SUM	minutes	days	0.000365	0.000499	0.000014	0.000000
exponential2	42	313857670	SUM	minutes	months	0.000063	0.000500	0.000002	0.000000
exponential2	42	313857670	SUM	hours	seconds	0.377114	0.000499	0.112817	0.000000
exponential2	42	313857670	SUM	hours	minutes	0.040861	0.000500	0.003854	0.000000
exponential2	42	313857670	SUM	hours	hours	0.004577	0.000500	0.000228	0.000000
exponential2	42	313857670	SUM	hours	days	0.000644	0.000498	0.000014	0.000000
exponential2	42	313857670	SUM	hours	months	0.000093	0.004495	0.000002	0.000000
exponential2	42	313857670	SUM	days	seconds	0.230351	0.000498	0.112863	0.000000
exponential2	42	313857670	SUM	days	minutes	0.040071	0.000493	0.003882	0.000000
exponential2	42	313857670	SUM	days	hours	0.008129	0.000496	0.000323	0.000000
exponential2	42	313857670	SUM	days	days	0.001523	0.000500	0.000021	0.000000
exponential2	42	313857670	SUM	days	months	0.000197	0.007492	0.000002	0.000000
exponential2	42	313857670	SUM	months	seconds	0.327643	0.000500	0.151508	0.000000
exponential2	42	313857670	SUM	months	minutes	0.030359	0.001992	0.003889	0.000000
exponential2	42	313857670	SUM	months	hours	0.008915	0.003497	0.000326	0.000000
exponential2	42	313857670	SUM	months	days	0.001332	0.002989	0.000030	0.000000
exponential2	42	313857670	SUM	months	months	0.000241	0.008497	0.000003	0.000000
exponential2	42	313857670	SUM	years	seconds	0.984668	0.105000	2.000000	0.000000
rationalPower1,1,1,1	35596	313857670	COUNT	subsecond	seconds	0.038083	0.000000	0.187919	0.000000
rationalPower1,1,1,1	35596	313857670	COUNT	subsecond	minutes	0.001344	0.000500	0.014081	0.000000
rationalPower1,1,1,1	35596	313857670	COUNT	subsecond	hours	0.000107	0.001000	0.000718	0.000000
rationalPower1,1,1,1	35596	313857670	COUNT	subsecond	days	0.000010	0.002000	0.000064	0.000000
rationalPower1,1,1,1	35596	313857670	COUNT	subsecond	months	0.000005	0.004000	0.000007	0.000000
rationalPower1,1,1,1	35596	313857670	COUNT	subsecond	years	0.000000	0.033000	0.000000	0.000000
rationalPower1,1,1,1	35596	313857670	COUNT	seconds	seconds	0.046986	0.000500	0.685508	0.000000
rationalPower1,1,1,1	35596	313857670	COUNT	seconds	minutes	0.001321	0.000485	0.011192	0.000000
rationalPower1,1,1,1	35596	313857670	COUNT	seconds	hours	0.000126	0.001496	0.000912	0.000000
rationalPower1,1,1,1	35596	313857670	COUNT	seconds	days	0.000014	0.006992	0.000080	0.000000
rationalPower1,1,1,1	35596	313857670	COUNT	seconds	months	0.000005	0.026480	0.000005	0.000000
rationalPower1,1,1,1	35596	313857670	COUNT	seconds	years	0.000000	0.005000	0.000000	0.000000
rationalPower1,1,1,1	35596	313857670	COUNT	minutes	seconds	0.158089	0.000500	1.378994	0.000000
rationalPower1,1,1,1	35596	313857670	COUNT	minutes	minutes	0.003584	0.000500	0.023802	0.000000
rationalPower1,1,1,1	35596	313857670	COUNT	minutes	hours	0.000193	0.002486	0.001096	0.000000
rationalPower1,1,1,1	35596	313857670	COUNT	minutes	days	0.000013	0.005487	0.000079	0.000000
rationalPower1,1,1,1	35596	313857670	COUNT	minutes	months	0.000002	0.023488	0.000007	0.000000
rationalPower1,1,1,1	35596	313857670	COUNT	hours	seconds	0.241712	0.000500	1.538000	0.000000
rationalPower1,1,1,1	35596	313857670	COUNT	hours	minutes	0.010371	0.000500	0.057747	0.000000
rationalPower1,1,1,1	35596	313857670	COUNT	hours	hours	0.000412	0.000500	0.002014	0.000000
rationalPower1,1,1,1	35596	313857670	COUNT	hours	days	0.000014	0.006980	0.000096	0.000000
rationalPower1,1,1,1	35596	313857670	COUNT	hours	months	0.000002	0.048491	0.000008	0.000000
rationalPower1,1,1,1	35596	313857670	COUNT	days	seconds	0.151736	0.000500	1.579639	0.000000
rationalPower1,1,1,1	35596	313857670	COUNT	days	minutes	0.019170	0.000500	0.114659	0.000000
rationalPower1,1,1,1	35596	313857670	COUNT	days	hours	0.000794	0.000500	0.003881	0.000000
rationalPower1,1,1,1	35596	313857670	COUNT	days	days	0.000022	0.006479	0.000135	0.000000
rationalPower1,1,1,1	35596	313857670	COUNT	days	months	0.000002	0.018488	0.000012	0.000000
rationalPower1,1,1,1	35596	313857670	COUNT	months	seconds	0.241831	0.000500	1.614951	0.000000
rationalPower1,1,1,1	35596	313857670	COUNT	months	minutes	0.045939	0.000500	0.148934	0.000000
rationalPower1,1,1,1	35596	313857670	COUNT	months	hours	0.002713	0.000500	0.006980	0.000000
rationalPower1,1,1,1	35596	313857670	COUNT	months	days	0.000091	0.006499	0.000295	0.000000
rationalPower1,1,1,1	35596	313857670	COUNT	months	months	0.000015	0.013494	0.000020	0.000000
rationalPower1,1,1,1	35596	313857670	COUNT	years	seconds	0.494996	0.000000	2.000000	0.000000
rationalPower1,1,1,1	35596	313857670	SUM	subsecond	seconds	0.025001	0.000500	0.040406	0.000000
rationalPower1,1,1,1	35596	313857670	SUM	subsecond	minutes	0.001934	0.000500	0.001164	0.000000
rationalPower1,1,1,1	35596	313857670	SUM	subsecond	hours	0.000143	0.000500	0.000036	0.000000
rationalPower1,1,1,1	35596	313857670	SUM	subsecond	days	0.000010	0.001000	0.000003	0.000000
rationalPower1,1,1,1	35596	313857670	SUM	subsecond	months	0.000005	0.029999	0.000000	0.000000
rationalPower1,1,1,1	35596	313857670	SUM	subsecond	years	0.000000	0.070000	0.000000	0.000000
rationalPower1,1,1,1	35596	313857670	SUM	seconds	seconds	0.084298	0.000500	0.066521	0.000000
rationalPower1,1,1,1	35596	313857670	SUM	seconds	minutes	0.001648	0.000496	0.000909	0.000000
rationalPower1,1,1,1	35596	313857670	SUM	seconds	hours	0.000135	0.003989	0.000045	0.000000
rationalPower1,1,1,1	35596	313857670	SUM	seconds	days	0.000012	0.009483	0.000003	0.000000
rationalPower1,1,1,1	35596	313857670	SUM	seconds	months	0.000005	0.073957	0.000000	0.000000
rationalPower1,1,1,1	35596	313857670	SUM	seconds	years	0.000000	0.036000	0.000000	0.000000
rationalPower1,1,1,1	35596	313857670	SUM	minutes	seconds	0.218689	0.000500	0.098561	0.000000
rationalPower1,1,1,1	35596	313857670	SUM	minutes	minutes	0.003848	0.000493	0.001330	0.000000
rationalPower1,1,1,1	35596	313857670	SUM	minutes	hours	0.000234	0.001480	0.000050	0.000000
rationalPower1,1,1,1	35596	313857670	SUM	minutes	days	0.000014	0.005493	0.000003	0.000000
rationalPower1,1,1,1	35596	313857670	SUM	minutes	months	0.000002	0.023494	0.000000	0.000000
rationalPower1,1,1,1	35596	313857670	SUM	hours	seconds	0.406844	0.000500	0.105264	0.000000
rationalPower1,1,1,1	35596	313857670	SUM	hours	minutes	0.010948	0.000500	0.002140	0.000000
rationalPower1,1,1,1	35596	313857670	SUM	hours	hours	0.000480	0.000487	0.000069	0.000000
rationalPower1,1,1,1	35596	313857670	SUM	hours	days	0.000015	0.006989	0.000003	0.000000
rationalPower1,1,1,1	35596	313857670	SUM	hours	months	0.000002	0.015468	0.000000	0.000000
rationalPower1,1,1,1	35596	313857670	SUM	days	seconds	0.225794	0.000500	0.109385	0.000000
rationalPower1,1,1,1	35596	313857670	SUM	days	minutes	0.019031	0.000500	0.002824	0.000000
rationalPower1,1,1,1	35596	313857670	SUM	days	hours	0.000854	0.000499	0.000096	0.000000
rationalPower1,1,1,1	35596	313857670	SUM	days	days	0.000025	0.002486	0.000004	0.000000
rationalPower1,1,1,1	35596	313857670	SUM	days	months	0.000002	0.019471	0.000000	0.000000
rationalPower1,1,1,1	35596	313857670	SUM	months	seconds	0.276693	0.000499	0.112298	0.000000
rationalPower1,1,1,1	35596	313857670	SUM	months	minutes	0.042818	0.000500	0.003648	0.000000
rationalPower1,1,1,1	35596	313857670	SUM	months	hours	0.002882	0.000500	0.000126	0.000000
rationalPower1,1,1,1	35596	313857670	SUM	months	days	0.000093	0.002498	0.000005	0.000000
rationalPower1,1,1,1	35596	313857670	SUM	months	months	0.000015	0.018990	0.000000	0.000000
rationalPower1,1,1,1	35596	313857670	SUM	years	seconds	0.984612	0.128000	2.000000	0.000000
rationalPower1,1,2,1	51269	313857670	COUNT	subsecond	seconds	0.023456	0.000500	0.122222	0.000000
rationalPower1,1,2,1	51269	313857670	COUNT	subsecond	minutes	0.001060	0.001000	0.009831	0.000000
rationalPower1,1,2,1	51269	313857670	COUNT	subsecond	hours	0.000111	0.001000	0.000743	0.000000
rationalPower1,1,2,1	51269	313857670	COUNT	subsecond	days	0.000020	0.003000	0.000049	0.000000
rationalPower1,1,2,1	51269	313857670	COUNT	subsecond	months	0.000002	0.010000	0.000007	0.000000
rationalPower1,1,2,1	51269	313857670	COUNT	subsecond	years	0.000000	0.044000	0.000000	0.000000
rationalPower1,1,2,1	51269	313857670	COUNT	seconds	seconds	0.037315	0.000500	0.574622	0.000000
rationalPower1,1,2,1	51269	313857670	COUNT	seconds	minutes	0.001120	0.000500	0.009020	0.000000
rationalPower1,1,2,1	51269	313857670	COUNT	seconds	hours	0.000092	0.001499	0.000795	0.000000
rationalPower1,1,2,1	51269	313857670	COUNT	seconds	days	0.000021	0.013487	0.000056	0.000000
rationalPower1,1,2,1	51269	313857670	COUNT	seconds	months	0.000002	0.031972	0.000007	0.000000
rationalPower1,1,2,1	51269	313857670	COUNT	seconds	years	0.000000	0.050000	0.000000	0.000000
rationalPower1,1,2,1	51269	313857670	COUNT	minutes	seconds	0.160389	0.000500	1.308660	0.000000
rationalPower1,1,2,1	51269	313857670	COUNT	minutes	minutes	0.003481	0.000499	0.020251	0.000000
rationalPower1,1,2,1	51269	313857670	COUNT	minutes	hours	0.000133	0.002999	0.000922	0.000000
rationalPower1,1,2,1	51269	313857670	COUNT	minutes	days	0.000009	0.009496	0.000058	0.000000
rationalPower1,1,2,1	51269	313857670	COUNT	minutes	months	0.000001	0.021492	0.000006	0.000000
rationalPower1,1,2,1	51269	313857670	COUNT	hours	seconds	0.219085	0.000500	1.474192	0.000000
rationalPower1,1,2,1	51269	313857670	COUNT	hours	minutes	0.008130	0.000499	0.043972	0.000000
rationalPower1,1,2,1	51269	313857670	COUNT	hours	hours	0.000288	0.004994	0.001516	0.000000
rationalPower1,1,2,1	51269	313857670	COUNT	hours	days	0.000011	0.011489	0.000068	0.000000
rationalPower1,1,2,1	51269	313857670	COUNT	hours	months	0.000001	0.028986	0.000007	0.000000
rationalPower1,1,2,1	51269	313857670	COUNT	days	seconds	0.151576	0.000500	1.582706	0.000000
rationalPower1,1,2,1	51269	313857670	COUNT	days	minutes	0.016492	0.000500	0.099289	0.000000
rationalPower1,1,2,1	51269	313857670	COUNT	days	hours	0.000522	0.000500	0.003249	0.000000
rationalPower1,1,2,1	51269	313857670	COUNT	days	days	0.000020	0.006498	0.000120	0.000000
rationalPower1,1,2,1	51269	313857670	COUNT	days	months	0.000002	0.026482	0.000009	0.000000
rationalPower1,1,2,1	51269	313857670	COUNT	months	seconds	0.228256	0.000500	1.609516	0.000000
rationalPower1,1,2,1	51269	313857670	COUNT	months	minutes	0.020146	0.000500	0.138470	0.000000
rationalPower1,1,2,1	51269	313857670	COUNT	months	hours	0.001672	0.000499	0.006903	0.000000
rationalPower1,1,2,1	51269	313857670	COUNT	months	days	0.000050	0.001500	0.000225	0.000000
rationalPower1,1,2,1	51269	313857670	COUNT	months	months	0.000005	0.011999	0.000018	0.000000
rationalPower1,1,2,1	51269	313857670	COUNT	years	seconds	0.494989	0.000000	2.000000	0.000000
rationalPower1,1,2,1	51269	313857670	SUM	subsecond	seconds	0.022252	0.000500	0.035673	0.000000
rationalPower1,1,2,1	51269	313857670	SUM	subsecond	minutes	0.001151	0.052494	0.001100	0.000000
rationalPower1,1,2,1	51269	313857670	SUM	subsecond	hours	0.000145	0.005500	0.000049	0.000000
rationalPower1,1,2,1	51269	313857670	SUM	subsecond	days	0.000021	0.039996	0.000002	0.000000
rationalPower1,1,2,1	51269	313857670	SUM	subsecond	months	0.000002	0.056997	0.000000	0.000000
rationalPower1,1,2,1	51269	313857670	SUM	subsecond	years	0.000000	0.018000	0.000000	0.000000
rationalPower1,1,2,1	51269	313857670	SUM	seconds	seconds	0.076296	0.000498	0.059558	0.000000
rationalPower1,1,2,1	51269	313857670	SUM	seconds	minutes	0.001471	0.000496	0.000794	0.000000
rationalPower1,1,2,1	51269	313857670	SUM	seconds	hours	0.000115	0.001492	0.000042	0.000000
rationalPower1,1,2,1	51269	313857670	SUM	seconds	days	0.000015	0.009494	0.000002	0.000000
rationalPower1,1,2,1	51269	313857670	SUM	seconds	months	0.000002	0.025478	0.000000	0.000000
rationalPower1,1,2,1	51269	313857670	SUM	seconds	years	0.000000	0.050000	0.000000	0.000000
rationalPower1,1,2,1	51269	313857670	SUM	minutes	seconds	0.198770	0.000500	0.094432	0.000000
rationalPower1,1,2,1	51269	313857670	SUM	minutes	minutes	0.004101	0.000497	0.001250	0.000000
rationalPower1,1,2,1	51269	313857670	SUM	minutes	hours	0.000151	0.002499	0.000045	0.000000
rationalPower1,1,2,1	51269	313857670	SUM	minutes	days	0.000009	0.012476	0.000002	0.000000
rationalPower1,1,2,1	51269	313857670	SUM	minutes	months	0.000001	0.024487	0.000000	0.000000
rationalPower1,1,2,1	51269	313857670	SUM	hours	seconds	0.324104	0.000500	0.102306	0.000000
rationalPower1,1,2,1	51269	313857670	SUM	hours	minutes	0.007351	0.000500	0.001843	0.000000
rationalPower1,1,2,1	51269	313857670	SUM	hours	hours	0.000353	0.004995	0.000058	0.000000
rationalPower1,1,2,1	51269	313857670	SUM	hours	days	0.000011	0.010498	0.000003	0.000000
rationalPower1,1,2,1	51269	313857670	SUM	hours	months	0.000001	0.037989	0.000000	0.000000
rationalPower1,1,2,1	51269	313857670	SUM	days	seconds	0.213971	0.000496	0.109328	0.000000
rationalPower1,1,2,1	51269	313857670	SUM	days	minutes	0.016242	0.000498	0.002742	0.000000
rationalPower1,1,2,1	51269	313857670	SUM	days	hours	0.000545	0.000498	0.000087	0.000000
rationalPower1,1,2,1	51269	313857670	SUM	days	days	0.000021	0.002493	0.000003	0.000000
rationalPower1,1,2,1	51269	313857670	SUM	days	months	0.000002	0.027988	0.000000	0.000000
rationalPower1,1,2,1	51269	313857670	SUM	months	seconds	0.279346	0.000500	0.112200	0.000000
rationalPower1,1,2,1	51269	313857670	SUM	months	minutes	0.020673	0.000500	0.003504	0.000000
rationalPower1,1,2,1	51269	313857670	SUM	months	hours	0.001691	0.000500	0.000123	0.000000
rationalPower1,1,2,1	51269	313857670	SUM	months	days	0.000056	0.001500	0.000005	0.000000
rationalPower1,1,2,1	51269	313857670	SUM	months	months	0.000006	0.033978	0.000000	0.000000
rationalPower1,1,2,1	51269	313857670	SUM	years	seconds	0.984605	0.000000	2.000000	0.000000
