#decay	# windows in store	# elements in stream	query	age class	length class	error:mean	latency:mean	ci-width:mean	ci-miss-rate
rationalPower1,4,8,1	521	313814094	CMS	minutes	months	0.000031	0.000154	0.000148	0.000000
rationalPower1,4,8,1	521	313814094	CMS	hours	seconds	0.415487	0.000038	1.906053	0.000000
rationalPower1,4,8,1	521	313814094	CMS	hours	minutes	0.052651	0.000009	0.244251	0.000000
rationalPower1,4,8,1	521	313814094	CMS	hours	hours	0.002678	0.000049	0.013162	0.000000
rationalPower1,4,8,1	521	313814094	CMS	hours	days	0.000173	0.000061	0.000898	0.000000
rationalPower1,4,8,1	521	313814094	CMS	hours	months	0.000032	0.000182	0.000167	0.000000
rationalPower1,4,8,1	521	313814094	CMS	days	seconds	0.455921	0.000036	1.925522	0.000000
rationalPower1,4,8,1	521	313814094	CMS	days	minutes	0.074957	0.000020	0.362515	0.000000
rationalPower1,4,8,1	521	313814094	CMS	days	hours	0.008484	0.000048	0.040359	0.000000
rationalPower1,4,8,1	521	313814094	CMS	days	days	0.000380	0.000095	0.001827	0.000000
rationalPower1,4,8,1	521	313814094	CMS	days	months	0.000037	0.000320	0.000195	0.000000
rationalPower1,4,8,1	521	313814094	CMS	months	seconds	0.440330	0.000032	1.926893	0.000000
rationalPower1,4,8,1	521	313814094	CMS	months	minutes	0.076401	0.000031	0.376426	0.000000
rationalPower1,4,8,1	521	313814094	CMS	months	hours	0.012702	0.000043	0.063865	0.000000
rationalPower1,4,8,1	521	313814094	CMS	months	days	0.000825	0.000044	0.004155	0.000000
rationalPower1,4,8,1	521	313814094	CMS	months	months	0.000090	0.000273	0.000405	0.000000
rationalPower1,4,8,1	521	313814094	CMS	years	seconds	0.000099	0.000000	2.000000	0.000000
rationalPower1,4,16,1	889	313814094	CMS	subsecond	seconds	0.030408	0.000017	0.112892	0.000000
rationalPower1,4,16,1	889	313814094	CMS	subsecond	minutes	0.006150	0.000034	0.028729	0.000000
rationalPower1,4,16,1	889	313814094	CMS	subsecond	hours	0.000895	0.000087	0.004322	0.000000
rationalPower1,4,16,1	889	313814094	CMS	subsecond	days	0.000102	0.000138	0.000590	0.000000
rationalPower1,4,16,1	889	313814094	CMS	subsecond	months	0.000030	0.000273	0.000126	0.000000
rationalPower1,4,16,1	889	313814094	CMS	subsecond	years	0.000000	0.001000	0.000000	0.000000
rationalPower1,4,16,1	889	313814094	CMS	seconds	seconds	0.094715	0.000003	0.571369	0.000000
rationalPower1,4,16,1	889	313814094	CMS	seconds	minutes	0.007330	0.000018	0.030559	0.000000
rationalPower1,4,16,1	889	313814094	CMS	seconds	hours	0.000856	0.000067	0.004219	0.000000
rationalPower1,4,16,1	889	313814094	CMS	seconds	days	0.000120	0.000120	0.000588	0.000000
rationalPower1,4,16,1	889	313814094	CMS	seconds	months	0.000025	0.000247	0.000126	0.000000
rationalPower1,4,16,1	889	313814094	CMS	seconds	years	0.000000	0.000000	0.000000	0.000000
rationalPower1,4,16,1	889	313814094	CMS	minutes	seconds	0.320071	0.000002	1.607255	0.000000
rationalPower1,4,16,1	889	313814094	CMS	minutes	minutes	0.016745	0.000011	0.082276	0.000000
rationalPower1,4,16,1	889	313814094	CMS	minutes	hours	0.001088	0.000039	0.005167	0.000000
