#decay	# windows in store	# elements in stream	query	age class	length class	error:p95	latency:p95	ci-width:p95	ci-miss-rate
rationalPower1,1,1,1	36385	313814094	SUM	minutes	minutes	0.002333	0.000432	0.000749	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	minutes	hours	0.000125	0.001383	0.000026	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	minutes	days	0.000009	0.002490	0.000001	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	minutes	months	0.000001	0.010488	0.000000	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	hours	seconds	0.270952	0.000500	0.062603	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	hours	minutes	0.006912	0.000500	0.001221	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	hours	hours	0.000218	0.008904	0.000041	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	hours	days	0.000010	0.003462	0.000002	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	hours	months	0.000001	0.009910	0.000000	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	days	seconds	0.271812	0.000433	0.064197	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	days	minutes	0.014005	0.000500	0.001760	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	days	hours	0.000548	0.000500	0.000058	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	days	days	0.000017	0.001384	0.000002	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	days	months	0.000002	0.007429	0.000000	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	months	seconds	0.168199	0.000500	0.066522	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	months	minutes	0.016342	0.000500	0.002059	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	months	hours	0.000968	0.000500	0.000079	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	months	days	0.000049	0.005000	0.000003	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	months	months	0.000003	0.876884	0.000000	0.000000
rationalPower1,1,1,1	36385	313814094	SUM	years	seconds	0.984648	0.000000	2.000000	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	subsecond	seconds	0.023497	0.000000	0.135350	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	subsecond	minutes	0.001500	0.001000	0.004958	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	subsecond	hours	0.000093	0.001000	0.000440	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	subsecond	days	0.000007	0.003000	0.000042	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	subsecond	months	0.000001	0.157992	0.000004	0.000000
rationalPower1,1,2,1	51265	313814094	COUNT	subsecond	years	0.000000	0.013000	0.000000	0.000000
