#decay	# windows in store	# elements in stream	query	age class	length class	error:p99	latency:p99	ci-width:p99	ci-miss-rate
rationalPower1,4,2,1	174	313814094	COUNT	days	seconds	0.370056	0.001500	1.999908	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	days	minutes	0.043613	0.001500	0.160904	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	days	hours	0.006836	0.001500	0.020262	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	days	days	0.000818	0.001500	0.002624	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	days	months	0.000041	0.003000	0.000115	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	months	seconds	0.282366	0.001000	1.999908	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	months	minutes	0.038013	0.001500	0.160952	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	months	hours	0.006606	0.000000	0.020559	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	months	days	0.001329	0.001500	0.003952	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	months	months	0.000116	0.000000	0.000243	0.000000
rationalPower1,4,2,1	174	313814094	COUNT	years	seconds	0.495026	0.000000	2.000000	0.000000
rationalPower1,4,2,1	174	313814094	SUM	subsecond	seconds	0.138197	0.001000	0.112211	0.000000
rationalPower1,4,2,1	174	313814094	SUM	subsecond	minutes	0.009383	0.001000	0.002952	0.000000
rationalPower1,4,2,1	174	313814094	SUM	subsecond	hours	0.001580	0.001000	0.000104	0.000000
rationalPower1,4,2,1	174	313814094	SUM	subsecond	days	0.000313	0.002000	0.000009	0.000000
rationalPower1,4,2,1	174	313814094	SUM	subsecond	months	0.000029	0.000000	0.000000	0.000000
rationalPower1,4,2,1	174	313814094	SUM	subsecond	years	0.000000	0.000000	0.000000	0.000000
rationalPower1,4,2,1	174	313814094	SUM	seconds	seconds	0.521965	0.001500	1.999900	0.000000
rationalPower1,4,2,1	174	313814094	SUM	seconds	minutes	0.014733	0.001500	0.003278	0.000000
rationalPower1,4,2,1	174	313814094	SUM	seconds	hours	0.002432	0.001500	0.000109	0.000000
rationalPower1,4,2,1	174	313814094	SUM	seconds	days	0.000337	0.001500	0.000009	0.000000
rationalPower1,4,2,1	174	313814094	SUM	seconds	months	0.000029	0.001500	0.000000	0.000000
rationalPower1,4,2,1	174	313814094	SUM	seconds	years	0.000000	0.000000	0.000000	0.000000
rationalPower1,4,2,1	174	313814094	SUM	minutes	seconds	0.512558	0.001500	1.999900	0.000000
rationalPower1,4,2,1	174	313814094	SUM	minutes	minutes	0.038826	0.001500	0.005054	0.000000
rationalPower1,4,2,1	174	313814094	SUM	minutes	hours	0.001612	0.001500	0.000122	0.000000
