#decay	# windows in store	# elements in stream	query	age class	length class	error:p95	latency:p95	ci-width:p95	ci-miss-rate
rationalPower1,4,2,1	174	313814094	CMS	minutes	minutes	5.134468	0.000500	0.282338	0.000000
rationalPower1,4,2,1	174	313814094	CMS	minutes	hours	5.028085	0.000500	0.015925	0.000000
rationalPower1,4,2,1	174	313814094	CMS	minutes	days	5.001800	0.000500	0.002066	0.000000
rationalPower1,4,2,1	174	313814094	CMS	minutes	months	5.000960	0.000500	0.000256	0.000000
rationalPower1,4,2,1	174	313814094	CMS	hours	seconds	7.841958	0.000500	1.999932	0.000000
rationalPower1,4,2,1	174	313814094	CMS	hours	minutes	5.498785	0.000500	0.401676	0.000000
rationalPower1,4,2,1	174	313814094	CMS	hours	hours	5.089076	0.000500	0.037406	0.000000
rationalPower1,4,2,1	174	313814094	CMS	hours	days	5.004214	0.000500	0.002203	0.000000
rationalPower1,4,2,1	174	313814094	CMS	hours	months	5.001311	0.000500	0.000292	0.000000
rationalPower1,4,2,1	174	313814094	CMS	days	seconds	8.716693	0.000500	1.999932	0.000000
rationalPower1,4,2,1	174	313814094	CMS	days	minutes	5.500847	0.000500	0.413926	0.000000
rationalPower1,4,2,1	174	313814094	CMS	days	hours	5.066092	0.000500	0.076431	0.000000
rationalPower1,4,2,1	174	313814094	CMS	days	days	5.004553	0.000500	0.004985	0.000000
rationalPower1,4,2,1	174	313814094	CMS	days	months	5.003607	0.000500	0.000473	0.000000
rationalPower1,4,2,1	174	313814094	CMS	months	seconds	8.405516	0.000500	1.999933	0.000000
rationalPower1,4,2,1	174	313814094	CMS	months	minutes	5.376549	0.000500	0.412388	0.000000
rationalPower1,4,2,1	174	313814094	CMS	months	hours	5.053695	0.000500	0.083008	0.000000
rationalPower1,4,2,1	174	313814094	CMS	months	days	5.007591	0.000000	0.012470	0.000000
rationalPower1,4,2,1	174	313814094	CMS	months	months	5.002038	0.000500	0.001173	0.000000
rationalPower1,4,2,1	174	313814094	CMS	years	seconds	0.000596	0.000000	2.000000	0.000000
rationalPower1,4,4,1	302	313814094	CMS	subsecond	seconds	4.337473	0.000000	1.999900	0.000000
rationalPower1,4,4,1	302	313814094	CMS	subsecond	minutes	5.623468	0.000000	0.165545	0.000000
rationalPower1,4,4,1	302	313814094	CMS	subsecond	hours	5.051467	0.000000	0.014349	0.000000
rationalPower1,4,4,1	302	313814094	CMS	subsecond	days	4.984935	0.000000	0.001005	0.000000
rationalPower1,4,4,1	302	313814094	CMS	subsecond	months	5.000432	0.001000	0.000327	0.000000
rationalPower1,4,4,1	302	313814094	CMS	subsecond	years	3.991856	0.000000	0.000000	0.000000
rationalPower1,4,4,1	302	313814094	CMS	seconds	seconds	5.549736	0.000500	1.999900	0.000000
rationalPower1,4,4,1	302	313814094	CMS	seconds	minutes	5.061555	0.000500	0.083698	0.000000
rationalPower1,4,4,1	302	313814094	CMS	seconds	hours	4.981044	0.000496	0.011776	0.000000
rationalPower1,4,4,1	302	313814094	CMS	seconds	days	4.994273	0.000499	0.001075	0.000000
rationalPower1,4,4,1	302	313814094	CMS	seconds	months	5.000760	0.000496	0.000328	0.000000
rationalPower1,4,4,1	302	313814094	CMS	seconds	years	4.991085	0.000000	0.000000	0.000000
rationalPower1,4,4,1	302	313814094	CMS	minutes	seconds	7.512070	0.000500	1.999909	0.000000
rationalPower1,4,4,1	302	313814094	CMS	minutes	minutes	5.102532	0.000498	0.249087	0.000000
rationalPower1,4,4,1	302	313814094	CMS	minutes	hours	5.009427	0.000500	0.012490	0.000000
rationalPower1,4,4,1	302	313814094	CMS	minutes	days	4.997011	0.000496	0.001195	0.000000
rationalPower1,4,4,1	302	313814094	CMS	minutes	months	5.000919	0.000496	0.000332	0.000000
rationalPower1,4,4,1	302	313814094	CMS	hours	seconds	7.738357	0.000497	1.999931	0.000000
rationalPower1,4,4,1	302	313814094	CMS	hours	minutes	5.532895	0.000500	0.391112	0.000000
rationalPower1,4,4,1	302	313814094	CMS	hours	hours	5.064672	0.000500	0.027572	0.000000
rationalPower1,4,4,1	302	313814094	CMS	hours	days	4.999483	0.000500	0.001651	0.000000
rationalPower1,4,4,1	302	313814094	CMS	hours	months	5.000618	0.000500	0.000312	0.000000
rationalPower1,4,4,1	302	313814094	CMS	days	seconds	8.714154	0.000500	1.999932	0.000000
rationalPower1,4,4,1	302	313814094	CMS	days	minutes	5.493995	0.000500	0.413051	0.000000
rationalPower1,4,4,1	302	313814094	CMS	days	hours	5.052023	0.000500	0.072611	0.000000
rationalPower1,4,4,1	302	313814094	CMS	days	days	5.001593	0.000500	0.004127	0.000000
rationalPower1,4,4,1	302	313814094	CMS	days	months	5.003141	0.000500	0.000330	0.000000
rationalPower1,4,4,1	302	313814094	CMS	months	seconds	8.405732	0.000500	1.999933	0.000000
rationalPower1,4,4,1	302	313814094	CMS	months	minutes	5.364941	0.000500	0.412608	0.000000
rationalPower1,4,4,1	302	313814094	CMS	months	hours	5.053993	0.001000	0.083163	0.000000
rationalPower1,4,4,1	302	313814094	CMS	months	days	5.006190	0.000500	0.010486	0.000000
rationalPower1,4,4,1	302	313814094	CMS	months	months	5.001441	0.001000	0.000804	0.000000
rationalPower1,4,4,1	302	313814094	CMS	years	seconds	0.000595	0.000000	2.000000	0.000000
rationalPower1,4,8,1	521	313814094	CMS	subsecond	seconds	3.629120	0.000000	0.829420	0.000000
