#decay	# windows in store	# elements in stream	query	age class	length class	error:p95	latency:p95	ci-width:p95	ci-miss-rate
rationalPower1,4,4,1	302	313814094	CMS	seconds	minutes	0.038482	0.000500	0.153200	0.000000
rationalPower1,4,4,1	302	313814094	CMS	seconds	hours	0.005296	0.000500	0.024293	0.000000
rationalPower1,4,4,1	302	313814094	CMS	seconds	days	0.000622	0.002000	0.002345	0.000000
rationalPower1,4,4,1	302	313814094	CMS	seconds	months	0.000150	0.002000	0.000729	0.000000
rationalPower1,4,4,1	302	313814094	CMS	seconds	years	0.000000	0.003000	0.000000	0.000000
rationalPower1,4,4,1	302	313814094	CMS	minutes	seconds	1.305636	0.000500	1.999900	0.000000
rationalPower1,4,4,1	302	313814094	CMS	minutes	minutes	0.103480	0.000500	0.525185	0.000000
rationalPower1,4,4,1	302	313814094	CMS	minutes	hours	0.006135	0.000500	0.024961	0.000000
rationalPower1,4,4,1	302	313814094	CMS	minutes	days	0.000740	0.000500	0.002430	0.000000
rationalPower1,4,4,1	302	313814094	CMS	minutes	months	0.000134	0.001999	0.000737	0.000000
rationalPower1,4,4,1	302	313814094	CMS	hours	seconds	1.447832	0.000500	1.999971	0.000000
rationalPower1,4,4,1	302	313814094	CMS	hours	minutes	0.197646	0.000500	0.816175	0.000000
rationalPower1,4,4,1	302	313814094	CMS	hours	hours	0.012831	0.000500	0.059519	0.000000
rationalPower1,4,4,1	302	313814094	CMS	hours	days	0.000771	0.000500	0.003164	0.000000
rationalPower1,4,4,1	302	313814094	CMS	hours	months	0.000134	0.002000	0.000664	0.000000
rationalPower1,4,4,1	302	313814094	CMS	days	seconds	1.595748	0.000500	1.999979	0.000000
rationalPower1,4,4,1	302	313814094	CMS	days	minutes	0.210280	0.000500	0.912198	0.000000
rationalPower1,4,4,1	302	313814094	CMS	days	hours	0.034668	0.000500	0.136174	0.000000
rationalPower1,4,4,1	302	313814094	CMS	days	days	0.002047	0.000500	0.008739	0.000000
rationalPower1,4,4,1	302	313814094	CMS	days	months	0.000177	0.000499	0.000800	0.000000
rationalPower1,4,4,1	302	313814094	CMS	months	seconds	1.400283	0.000500	1.999981	0.000000
rationalPower1,4,4,1	302	313814094	CMS	months	minutes	0.209047	0.000500	0.921410	0.000000
rationalPower1,4,4,1	302	313814094	CMS	months	hours	0.038482	0.000500	0.144717	0.000000
rationalPower1,4,4,1	302	313814094	CMS	months	days	0.004195	0.000500	0.022435	0.000000
rationalPower1,4,4,1	302	313814094	CMS	months	months	0.000646	0.009499	0.001672	0.000000
rationalPower1,4,4,1	302	313814094	CMS	years	seconds	0.000100	0.000000	2.000000	0.000000
rationalPower1,4,8,1	521	313814094	CMS	subsecond	seconds	0.338519	0.000500	0.946800	0.000000
rationalPower1,4,8,1	521	313814094	CMS	subsecond	minutes	0.043023	0.000500	0.187928	0.000000
rationalPower1,4,8,1	521	313814094	CMS	subsecond	hours	0.003616	0.000500	0.019013	0.000000
rationalPower1,4,8,1	521	313814094	CMS	subsecond	days	0.000474	0.001000	0.001738	0.000000
rationalPower1,4,8,1	521	313814094	CMS	subsecond	months	0.000109	0.001000	0.000416	0.000000
rationalPower1,4,8,1	521	313814094	CMS	subsecond	years	0.000000	0.001000	0.000000	0.000000
rationalPower1,4,8,1	521	313814094	CMS	seconds	seconds	0.422138	0.000500	1.999900	0.000000
rationalPower1,4,8,1	521	313814094	CMS	seconds	minutes	0.032159	0.000500	0.118500	0.000000
rationalPower1,4,8,1	521	313814094	CMS	seconds	hours	0.003829	0.000500	0.017723	0.000000
