#decay	# windows in store	# elements in stream	query	age class	length class	error:p95	latency:p95	ci-width:p95	ci-miss-rate
rationalPower1,4,4,1	302	313814094	COUNT	seconds	hours	0.000485	0.000500	0.002384	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	seconds	days	0.000059	0.001500	0.000234	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	seconds	months	0.000027	0.001500	0.000073	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	seconds	years	0.000000	0.001000	0.000000	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	minutes	seconds	0.177040	0.000500	0.839258	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	minutes	minutes	0.010027	0.000500	0.050421	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	minutes	hours	0.000553	0.000500	0.002469	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	minutes	days	0.000058	0.000500	0.000242	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	minutes	months	0.000024	0.001000	0.000074	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	hours	seconds	0.191988	0.000500	0.868487	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	hours	minutes	0.018713	0.000500	0.080821	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	hours	hours	0.001330	0.000500	0.006109	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	hours	days	0.000064	0.000500	0.000318	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	hours	months	0.000013	0.000500	0.000066	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	days	seconds	0.179047	0.000500	0.873081	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	days	minutes	0.021143	0.000500	0.091130	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	days	hours	0.004103	0.000500	0.013615	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	days	days	0.000214	0.000500	0.000873	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	days	months	0.000016	0.000500	0.000080	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	months	seconds	0.139683	0.000500	0.873515	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	months	minutes	0.021783	0.000500	0.092294	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	months	hours	0.004120	0.000500	0.014475	0.000000
rationalPower1,4,4,1	302	313814094	COUNT	months	days	0.000429	0.000500	0.002242	0.000000
