#decay	# windows in store	# elements in stream	query	age class	length class	error:mean	latency:p95	ci-width:p95	ci-miss-rate
rationalPower1,2,2,1	2318	329573348	BF	days	days	0.000000	0.000500	0.048819	0.000000
rationalPower1,2,2,1	2318	329573348	BF	days	months	0.000000	0.000500	0.013870	0.000000
rationalPower1,2,2,1	2318	329573348	BF	months	seconds	0.391371	0.000500	0.999922	0.000000
rationalPower1,2,2,1	2318	329573348	BF	months	minutes	0.095532	0.000500	0.993260	0.000000
rationalPower1,2,2,1	2318	329573348	BF	months	hours	0.019763	0.000500	0.836391	0.000000
rationalPower1,2,2,1	2318	329573348	BF	months	days	0.000000	0.000500	0.181734	0.000000
rationalPower1,2,2,1	2318	329573348	BF	months	months	0.000000	0.000500	0.026701	0.000000
rationalPower1,2,2,1	2318	329573348	BF	years	seconds	1.000000	0.000000	1.000000	0.000000
rationalPower1,2,4,1	3637	329573348	BF	subsecond	seconds	0.033898	0.000000	0.216462	0.000000
rationalPower1,2,4,1	3637	329573348	BF	subsecond	minutes	0.000000	0.000500	0.095463	0.000000
rationalPower1,2,4,1	3637	329573348	BF	subsecond	hours	0.000000	0.001000	0.016740	0.000000
rationalPower1,2,4,1	3637	329573348	BF	subsecond	days	0.000000	0.000500	0.012949	0.000000
rationalPower1,2,4,1	3637	329573348	BF	subsecond	months	0.000000	0.000000	0.011114	0.000000
rationalPower1,2,4,1	3637	329573348	BF	subsecond	years	0.000000	0.001000	0.010000	0.000000
rationalPower1,2,4,1	3637	329573348	BF	seconds	seconds	0.040506	0.000500	0.410045	0.000000
rationalPower1,2,4,1	3637	329573348	BF	seconds	minutes	0.000000	0.000500	0.085028	0.000000
rationalPower1,2,4,1	3637	329573348	BF	seconds	hours	0.000000	0.000500	0.020093	0.000000
rationalPower1,2,4,1	3637	329573348	BF	seconds	days	0.000000	0.000500	0.012726	0.000000
rationalPower1,2,4,1	3637	329573348	BF	seconds	months	0.000000	0.001500	0.011113	0.000000
rationalPower1,2,4,1	3637	329573348	BF	seconds	years	0.000000	0.001000	0.010000	0.000000
rationalPower1,2,4,1	3637	329573348	BF	minutes	seconds	0.251939	0.000500	0.967697	0.000000
rationalPower1,2,4,1	3637	329573348	BF	minutes	minutes	0.003735	0.000500	0.265634	0.000000
rationalPower1,2,4,1	3637	329573348	BF	minutes	hours	0.000000	0.000500	0.032399	0.000000
rationalPower1,2,4,1	3637	329573348	BF	minutes	days	0.000000	0.000500	0.013785	0.000000
rationalPower1,2,4,1	3637	329573348	BF	minutes	months	0.000000	0.002000	0.011969	0.000000
rationalPower1,2,4,1	3637	329573348	BF	hours	seconds	0.230656	0.000500	0.993693	0.000000
rationalPower1,2,4,1	3637	329573348	BF	hours	minutes	0.000737	0.000500	0.653171	0.000000
rationalPower1,2,4,1	3637	329573348	BF	hours	hours	0.000000	0.000500	0.072245	0.000000
rationalPower1,2,4,1	3637	329573348	BF	hours	days	0.000000	0.000500	0.017313	0.000000
rationalPower1,2,4,1	3637	329573348	BF	hours	months	0.000000	0.002000	0.011469	0.000000
rationalPower1,2,4,1	3637	329573348	BF	days	seconds	0.261251	0.000500	0.999287	0.000000
rationalPower1,2,4,1	3637	329573348	BF	days	minutes	0.040912	0.000500	0.942209	0.000000
rationalPower1,2,4,1	3637	329573348	BF	days	hours	0.001499	0.000500	0.429875	0.000000
rationalPower1,2,4,1	3637	329573348	BF	days	days	0.000000	0.000500	0.032169	0.000000
rationalPower1,2,4,1	3637	329573348	BF	days	months	0.000000	0.001500	0.012591	0.000000
rationalPower1,2,4,1	3637	329573348	BF	months	seconds	0.391371	0.000500	0.999883	0.000000
rationalPower1,2,4,1	3637	329573348	BF	months	minutes	0.095532	0.000500	0.990485	0.000000
rationalPower1,2,4,1	3637	329573348	BF	months	hours	0.019763	0.000500	0.777926	0.000000
rationalPower1,2,4,1	3637	329573348	BF	months	days	0.000000	0.000500	0.149512	0.000000
rationalPower1,2,4,1	3637	329573348	BF	months	months	0.000000	0.001500	0.019886	0.000000
rationalPower1,2,4,1	3637	329573348	BF	years	seconds	1.000000	0.000000	1.000000	0.000000
rationalPower1,2,8,1	5818	329573348	BF	subsecond	seconds	0.033898	0.008999	0.157434	0.000000
rationalPower1,2,8,1	5818	329573348	BF	subsecond	minutes	0.000000	0.008999	0.070912	0.000000
rationalPower1,2,8,1	5818	329573348	BF	subsecond	hours	0.000000	0.001000	0.016290	0.000000
rationalPower1,2,8,1	5818	329573348	BF	subsecond	days	0.000000	0.000500	0.012720	0.000000
rationalPower1,2,8,1	5818	329573348	BF	subsecond	months	0.000000	0.001000	0.011164	0.000000
rationalPower1,2,8,1	5818	329573348	BF	subsecond	years	0.000000	0.001000	0.010000	0.000000
rationalPower1,2,8,1	5818	329573348	BF	seconds	seconds	0.027578	0.000500	0.316699	0.000000
rationalPower1,2,8,1	5818	329573348	BF	seconds	minutes	0.000000	0.000500	0.078565	0.000000
rationalPower1,2,8,1	5818	329573348	BF	seconds	hours	0.000000	0.000500	0.016569	0.000000
rationalPower1,2,8,1	5818	329573348	BF	seconds	days	0.000000	0.000500	0.012406	0.000000
rationalPower1,2,8,1	5818	329573348	BF	seconds	months	0.000000	0.001500	0.011162	0.000000
rationalPower1,2,8,1	5818	329573348	BF	seconds	years	0.000000	0.000000	0.010000	0.000000
rationalPower1,2,8,1	5818	329573348	BF	minutes	seconds	0.236426	0.000500	0.954947	0.000000
rationalPower1,2,8,1	5818	329573348	BF	minutes	minutes	0.003735	0.000500	0.222654	0.000000
rationalPower1,2,8,1	5818	329573348	BF	minutes	hours	0.000000	0.000500	0.028862	0.000000
rationalPower1,2,8,1	5818	329573348	BF	minutes	days	0.000000	0.000500	0.012913	0.000000
rationalPower1,2,8,1	5818	329573348	BF	minutes	months	0.000000	0.001000	0.011095	0.000000
rationalPower1,2,8,1	5818	329573348	BF	hours	seconds	0.230656	0.000500	0.991277	0.000000
rationalPower1,2,8,1	5818	329573348	BF	hours	minutes	0.000737	0.000499	0.624432	0.000000
rationalPower1,2,8,1	5818	329573348	BF	hours	hours	0.000000	0.000500	0.062666	0.000000
rationalPower1,2,8,1	5818	329573348	BF	hours	days	0.000000	0.000500	0.015446	0.000000
rationalPower1,2,8,1	5818	329573348	BF	hours	months	0.000000	0.001999	0.010880	0.000000
rationalPower1,2,8,1	5818	329573348	BF	days	seconds	0.261251	0.000500	0.998970	0.000000
rationalPower1,2,8,1	5818	329573348	BF	days	minutes	0.040912	0.000500	0.918965	0.000000
rationalPower1,2,8,1	5818	329573348	BF	days	hours	0.001499	0.000499	0.316297	0.000000
rationalPower1,2,8,1	5818	329573348	BF	days	days	0.000000	0.000500	0.024383	0.000000
rationalPower1,2,8,1	5818	329573348	BF	days	months	0.000000	0.001500	0.011368	0.000000
rationalPower1,2,8,1	5818	329573348	BF	months	seconds	0.391371	0.000500	0.999820	0.000000
rationalPower1,2,8,1	5818	329573348	BF	months	minutes	0.095532	0.000499	0.984287	0.000000
rationalPower1,2,8,1	5818	329573348	BF	months	hours	0.019763	0.000500	0.631244	0.000000
rationalPower1,2,8,1	5818	329573348	BF	months	days	0.000000	0.000500	0.068230	0.000000
rationalPower1,2,8,1	5818	329573348	BF	months	months	0.000000	0.001500	0.018229	0.000000
rationalPower1,2,8,1	5818	329573348	BF	years	seconds	1.000000	0.000000	1.000000	0.000000
rationalPower1,2,16,1	9107	329573348	BF	subsecond	seconds	0.016949	0.000500	0.182956	0.000000
rationalPower1,2,16,1	9107	329573348	BF	subsecond	minutes	0.000000	0.000000	0.079031	0.000000
rationalPower1,2,16,1	9107	329573348	BF	subsecond	hours	0.000000	0.000500	0.013302	0.000000
rationalPower1,2,16,1	9107	329573348	BF	subsecond	days	0.000000	0.000500	0.012563	0.000000
rationalPower1,2,16,1	9107	329573348	BF	subsecond	months	0.000000	0.001000	0.010904	0.000000
rationalPower1,2,16,1	9107	329573348	BF	subsecond	years	0.000000	0.000000	0.010000	0.000000
rationalPower1,2,16,1	9107	329573348	BF	seconds	seconds	0.020396	0.000500	0.290655	0.000000
rationalPower1,2,16,1	9107	329573348	BF	seconds	minutes	0.000000	0.000500	0.075443	0.000000
rationalPower1,2,16,1	9107	329573348	BF	seconds	hours	0.000000	0.000500	0.013951	0.000000
rationalPower1,2,16,1	9107	329573348	BF	seconds	days	0.000000	0.000500	0.012096	0.000000
rationalPower1,2,16,1	9107	329573348	BF	seconds	months	0.000000	0.002500	0.010903	0.000000
rationalPower1,2,16,1	9107	329573348	BF	seconds	years	0.000000	0.000000	0.010000	0.000000
rationalPower1,2,16,1	9107	329573348	BF	minutes	seconds	0.206550	0.000500	0.946197	0.000000
rationalPower1,2,16,1	9107	329573348	BF	minutes	minutes	0.003160	0.000500	0.211786	0.000000
rationalPower1,2,16,1	9107	329573348	BF	minutes	hours	0.000000	0.000500	0.026406	0.000000
rationalPower1,2,16,1	9107	329573348	BF	minutes	days	0.000000	0.000500	0.012333	0.000000
rationalPower1,2,16,1	9107	329573348	BF	minutes	months	0.000000	0.001500	0.010837	0.000000
rationalPower1,2,16,1	9107	329573348	BF	hours	seconds	0.229919	0.000500	0.989250	0.000000
rationalPower1,2,16,1	9107	329573348	BF	hours	minutes	0.000737	0.000500	0.556775	0.000000
rationalPower1,2,16,1	9107	329573348	BF	hours	hours	0.000000	0.000500	0.051437	0.000000
rationalPower1,2,16,1	9107	329573348	BF	hours	days	0.000000	0.000500	0.014625	0.000000
rationalPower1,2,16,1	9107	329573348	BF	hours	months	0.000000	0.001000	0.010656	0.000000
rationalPower1,2,16,1	9107	329573348	BF	days	seconds	0.261251	0.000500	0.998645	0.000000
rationalPower1,2,16,1	9107	329573348	BF	days	minutes	0.040912	0.000500	0.905320	0.000000
rationalPower1,2,16,1	9107	329573348	BF	days	hours	0.001499	0.000500	0.263031	0.000000
rationalPower1,2,16,1	9107	329573348	BF	days	days	0.000000	0.000500	0.020871	0.000000
rationalPower1,2,16,1	9107	329573348	BF	days	months	0.000000	0.001500	0.010977	0.000000
rationalPower1,2,16,1	9107	329573348	BF	months	seconds	0.391371	0.000500	0.999747	0.000000
rationalPower1,2,16,1	9107	329573348	BF	months	minutes	0.095532	0.000500	0.981270	0.000000
rationalPower1,2,16,1	9107	329573348	BF	months	hours	0.019763	0.000500	0.592001	0.000000
rationalPower1,2,16,1	9107	329573348	BF	months	days	0.000000	0.000500	0.056887	0.000000
rationalPower1,2,16,1	9107	329573348	BF	months	months	0.000000	0.000500	0.015618	0.000000
rationalPower1,2,16,1	9107	329573348	BF	years	seconds	1.000000	0.000000	1.000000	0.000000
rationalPower1,2,32,1	14470	329573348	BF	subsecond	seconds	0.033898	0.000500	0.148782	0.000000
rationalPower1,2,32,1	14470	329573348	BF	subsecond	minutes	0.000000	0.000000	0.069747	0.000000
rationalPower1,2,32,1	14470	329573348	BF	subsecond	hours	0.000000	0.000500	0.013157	0.000000
rationalPower1,2,32,1	14470	329573348	BF	subsecond	days	0.000000	0.001000	0.011879	0.000000
rationalPower1,2,32,1	14470	329573348	BF	subsecond	months	0.000000	0.001000	0.010839	0.000000
rationalPower1,2,32,1	14470	329573348	BF	subsecond	years	0.000000	0.001000	0.010000	0.000000
rationalPower1,2,32,1	14470	329573348	BF	seconds	seconds	0.015800	0.000500	0.232956	0.000000
rationalPower1,2,32,1	14470	329573348	BF	seconds	minutes	0.000000	0.000500	0.069523	0.000000
rationalPower1,2,32,1	14470	329573348	BF	seconds	hours	0.000000	0.000500	0.012859	0.000000
rationalPower1,2,32,1	14470	329573348	BF	seconds	days	0.000000	0.003000	0.012214	0.000000
rationalPower1,2,32,1	14470	329573348	BF	seconds	months	0.000000	0.006999	0.010838	0.000000
rationalPower1,2,32,1	14470	329573348	BF	seconds	years	0.000000	0.001000	0.010000	0.000000
rationalPower1,2,32,1	14470	329573348	BF	minutes	seconds	0.171502	0.000500	0.921347	0.000000
rationalPower1,2,32,1	14470	329573348	BF	minutes	minutes	0.003160	0.000500	0.174934	0.000000
rationalPower1,2,32,1	14470	329573348	BF	minutes	hours	0.000000	0.000500	0.023669	0.000000
rationalPower1,2,32,1	14470	329573348	BF	minutes	days	0.000000	0.002500	0.011860	0.000000
rationalPower1,2,32,1	14470	329573348	BF	minutes	months	0.000000	0.001000	0.010772	0.000000
rationalPower1,2,32,1	14470	329573348	BF	hours	seconds	0.228445	0.000500	0.986350	0.000000
rationalPower1,2,32,1	14470	329573348	BF	hours	minutes	0.000737	0.000500	0.491949	0.000000
rationalPower1,2,32,1	14470	329573348	BF	hours	hours	0.000000	0.000500	0.042132	0.000000
rationalPower1,2,32,1	14470	329573348	BF	hours	days	0.000000	0.000500	0.012919	0.000000
rationalPower1,2,32,1	14470	329573348	BF	hours	months	0.000000	0.007000	0.010387	0.000000
rationalPower1,2,32,1	14470	329573348	BF	days	seconds	0.261251	0.000500	0.998192	0.000000
rationalPower1,2,32,1	14470	329573348	BF	days	minutes	0.040912	0.000500	0.859245	0.000000
rationalPower1,2,32,1	14470	329573348	BF	days	hours	0.001499	0.000500	0.219628	0.000000
rationalPower1,2,32,1	14470	329573348	BF	days	days	0.000000	0.000500	0.018024	0.000000
rationalPower1,2,32,1	14470	329573348	BF	days	months	0.000000	0.007499	0.010776	0.000000
rationalPower1,2,32,1	14470	329573348	BF	months	seconds	0.391371	0.000500	0.999688	0.000000
rationalPower1,2,32,1	14470	329573348	BF	months	minutes	0.095532	0.000500	0.973077	0.000000
rationalPower1,2,32,1	14470	329573348	BF	months	hours	0.019763	0.000500	0.493463	0.000000
rationalPower1,2,32,1	14470	329573348	BF	months	days	0.000000	0.000500	0.039867	0.000000
rationalPower1,2,32,1	14470	329573348	BF	months	months	0.000000	0.000500	0.015157	0.000000
rationalPower1,2,32,1	14470	329573348	BF	years	seconds	1.000000	0.000000	1.000000	0.000000
rationalPower1,1,1,1	37268	329573348	BF	subsecond	seconds	0.016949	0.003000	0.168959	0.000000
rationalPower1,1,1,1	37268	329573348	BF	subsecond	minutes	0.000000	0.002000	0.070079	0.000000
rationalPower1,1,1,1	37268	329573348	BF	subsecond	hours	0.000000	0.001000	0.012625	0.000000
rationalPower1,1,1,1	37268	329573348	BF	subsecond	days	0.000000	0.002500	0.012250	0.000000
rationalPower1,1,1,1	37268	329573348	BF	subsecond	months	0.000000	0.004000	0.010703	0.000000
rationalPower1,1,1,1	37268	329573348	BF	subsecond	years	0.000000	0.001000	0.010000	0.000000
rationalPower1,1,1,1	37268	329573348	BF	seconds	seconds	0.025567	0.000500	0.287606	0.000000
rationalPower1,1,1,1	37268	329573348	BF	seconds	minutes	0.000000	0.000500	0.073201	0.000000
rationalPower1,1,1,1	37268	329573348	BF	seconds	hours	0.000000	0.001499	0.012595	0.000000
rationalPower1,1,1,1	37268	329573348	BF	seconds	days	0.000000	0.001499	0.011630	0.000000
rationalPower1,1,1,1	37268	329573348	BF	seconds	months	0.000000	0.001500	0.010702	0.000000
rationalPower1,1,1,1	37268	329573348	BF	seconds	years	0.000000	0.005000	0.010000	0.000000
rationalPower1,1,1,1	37268	329573348	BF	minutes	seconds	0.202528	0.000499	0.941347	0.000000
rationalPower1,1,1,1	37268	329573348	BF	minutes	minutes	0.003735	0.000500	0.190173	0.000000
rationalPower1,1,1,1	37268	329573348	BF	minutes	hours	0.000000	0.001498	0.024158	0.000000
rationalPower1,1,1,1	37268	329573348	BF	minutes	days	0.000000	0.001499	0.011711	0.000000
rationalPower1,1,1,1	37268	329573348	BF	minutes	months	0.000000	0.001500	0.010636	0.000000
rationalPower1,1,1,1	37268	329573348	BF	hours	seconds	0.229919	0.000500	0.984900	0.000000
rationalPower1,1,1,1	37268	329573348	BF	hours	minutes	0.000737	0.000500	0.475650	0.000000
rationalPower1,1,1,1	37268	329573348	BF	hours	hours	0.000000	0.000500	0.043433	0.000000
rationalPower1,1,1,1	37268	329573348	BF	hours	days	0.000000	0.001500	0.012763	0.000000
rationalPower1,1,1,1	37268	329573348	BF	hours	months	0.000000	0.006499	0.010249	0.000000
rationalPower1,1,1,1	37268	329573348	BF	days	seconds	0.261251	0.000499	0.997386	0.000000
rationalPower1,1,1,1	37268	329573348	BF	days	minutes	0.040912	0.000500	0.810736	0.000000
rationalPower1,1,1,1	37268	329573348	BF	days	hours	0.001499	0.000500	0.166494	0.000000
rationalPower1,1,1,1	37268	329573348	BF	days	days	0.000000	0.001499	0.015321	0.000000
rationalPower1,1,1,1	37268	329573348	BF	days	months	0.000000	0.003500	0.010493	0.000000
rationalPower1,1,1,1	37268	329573348	BF	months	seconds	0.391371	0.001499	0.999430	0.000000
rationalPower1,1,1,1	37268	329573348	BF	months	minutes	0.095532	0.000500	0.952733	0.000000
rationalPower1,1,1,1	37268	329573348	BF	months	hours	0.019763	0.000500	0.347285	0.000000
rationalPower1,1,1,1	37268	329573348	BF	months	days	0.000000	0.003500	0.029856	0.000000
rationalPower1,1,1,1	37268	329573348	BF	months	months	0.000000	0.002500	0.013318	0.000000
rationalPower1,1,1,1	37268	329573348	BF	years	seconds	1.000000	0.000000	0.999999	0.000000
rationalPower1,1,2,1	52611	329573348	BF	subsecond	seconds	0.033898	0.000500	0.157434	0.000000
rationalPower1,1,2,1	52611	329573348	BF	subsecond	minutes	0.000000	0.000500	0.068606	0.000000
rationalPower1,1,2,1	52611	329573348	BF	subsecond	hours	0.000000	0.000500	0.012338	0.000000
rationalPower1,1,2,1	52611	329573348	BF	subsecond	days	0.000000	0.010499	0.011504	0.000000
rationalPower1,1,2,1	52611	329573348	BF	subsecond	months	0.000000	0.027999	0.010722	0.000000
rationalPower1,1,2,1	52611	329573348	BF	subsecond	years	0.000000	0.022000	0.010000	0.000000
rationalPower1,1,2,1	52611	329573348	BF	seconds	seconds	0.022120	0.000500	0.273656	0.000000
rationalPower1,1,2,1	52611	329573348	BF	seconds	minutes	0.000000	0.000500	0.072209	0.000000
rationalPower1,1,2,1	52611	329573348	BF	seconds	hours	0.000000	0.000499	0.012251	0.000000
rationalPower1,1,2,1	52611	329573348	BF	seconds	days	0.000000	0.001499	0.010514	0.000000
rationalPower1,1,2,1	52611	329573348	BF	seconds	months	0.000000	0.001499	0.010721	0.000000
rationalPower1,1,2,1	52611	329573348	BF	seconds	years	0.000000	0.006000	0.010000	0.000000
rationalPower1,1,2,1	52611	329573348	BF	minutes	seconds	0.165182	0.000500	0.914597	0.000000
rationalPower1,1,2,1	52611	329573348	BF	minutes	minutes	0.002298	0.000500	0.170583	0.000000
rationalPower1,1,2,1	52611	329573348	BF	minutes	hours	0.000000	0.000500	0.023249	0.000000
rationalPower1,1,2,1	52611	329573348	BF	minutes	days	0.000000	0.001498	0.011537	0.000000
rationalPower1,1,2,1	52611	329573348	BF	minutes	months	0.000000	0.001500	0.010655	0.000000
rationalPower1,1,2,1	52611	329573348	BF	hours	seconds	0.224024	0.000499	0.981050	0.000000
rationalPower1,1,2,1	52611	329573348	BF	hours	minutes	0.000000	0.000499	0.435090	0.000000
rationalPower1,1,2,1	52611	329573348	BF	hours	hours	0.000000	0.000500	0.037021	0.000000
rationalPower1,1,2,1	52611	329573348	BF	hours	days	0.000000	0.001499	0.012580	0.000000
rationalPower1,1,2,1	52611	329573348	BF	hours	months	0.000000	0.001500	0.010235	0.000000
rationalPower1,1,2,1	52611	329573348	BF	days	seconds	0.260666	0.000500	0.997050	0.000000
rationalPower1,1,2,1	52611	329573348	BF	days	minutes	0.040912	0.000500	0.790734	0.000000
rationalPower1,1,2,1	52611	329573348	BF	days	hours	0.001499	0.000500	0.164256	0.000000
rationalPower1,1,2,1	52611	329573348	BF	days	days	0.000000	0.001499	0.015292	0.000000
rationalPower1,1,2,1	52611	329573348	BF	days	months	0.000000	0.001499	0.010445	0.000000
rationalPower1,1,2,1	52611	329573348	BF	months	seconds	0.391371	0.000499	0.999392	0.000000
rationalPower1,1,2,1	52611	329573348	BF	months	minutes	0.095532	0.000500	0.947222	0.000000
rationalPower1,1,2,1	52611	329573348	BF	months	hours	0.019763	0.000500	0.272099	0.000000
rationalPower1,1,2,1	52611	329573348	BF	months	days	0.000000	0.001499	0.024676	0.000000
rationalPower1,1,2,1	52611	329573348	BF	months	months	0.000000	0.002500	0.013338	0.000000
rationalPower1,1,2,1	52611	329573348	BF	years	seconds	1.000000	0.000000	0.999998	0.000000
rationalPower1,1,4,1	74489	329573348	BF	subsecond	seconds	0.016949	0.000500	0.148803	0.000000
rationalPower1,1,4,1	74489	329573348	BF	subsecond	minutes	0.000000	0.000500	0.067918	0.000000
rationalPower1,1,4,1	74489	329573348	BF	subsecond	hours	0.000000	0.000500	0.011356	0.000000
rationalPower1,1,4,1	74489	329573348	BF	subsecond	days	0.000000	0.001000	0.011683	0.000000
rationalPower1,1,4,1	74489	329573348	BF	subsecond	months	0.000000	0.002000	0.010714	0.000000
rationalPower1,1,4,1	74489	329573348	BF	subsecond	years	0.000000	0.001000	0.010000	0.000000
rationalPower1,1,4,1	74489	329573348	BF	seconds	seconds	0.016375	0.000500	0.235130	0.000000
rationalPower1,1,4,1	74489	329573348	BF	seconds	minutes	0.000000	0.000500	0.068916	0.000000
rationalPower1,1,4,1	74489	329573348	BF	seconds	hours	0.000000	0.001000	0.011799	0.000000
rationalPower1,1,4,1	74489	329573348	BF	seconds	days	0.000000	0.004000	0.011631	0.000000
rationalPower1,1,4,1	74489	329573348	BF	seconds	months	0.000000	0.003999	0.010713	0.000000
rationalPower1,1,4,1	74489	329573348	BF	seconds	years	0.000000	0.001000	0.010000	0.000000
rationalPower1,1,4,1	74489	329573348	BF	minutes	seconds	0.141339	0.000500	0.906897	0.000000
rationalPower1,1,4,1	74489	329573348	BF	minutes	minutes	0.002873	0.000500	0.165251	0.000000
rationalPower1,1,4,1	74489	329573348	BF	minutes	hours	0.000000	0.000500	0.022754	0.000000
rationalPower1,1,4,1	74489	329573348	BF	minutes	days	0.000000	0.002000	0.011434	0.000000
rationalPower1,1,4,1	74489	329573348	BF	minutes	months	0.000000	0.001499	0.010647	0.000000
rationalPower1,1,4,1	74489	329573348	BF	hours	seconds	0.215181	0.000500	0.980200	0.000000
rationalPower1,1,4,1	74489	329573348	BF	hours	minutes	0.000000	0.000500	0.430689	0.000000
rationalPower1,1,4,1	74489	329573348	BF	hours	hours	0.000000	0.000500	0.037054	0.000000
rationalPower1,1,4,1	74489	329573348	BF	hours	days	0.000000	0.008999	0.012581	0.000000
rationalPower1,1,4,1	74489	329573348	BF	hours	months	0.000000	0.002500	0.010219	0.000000
rationalPower1,1,4,1	74489	329573348	BF	days	seconds	0.261251	0.000499	0.996874	0.000000
rationalPower1,1,4,1	74489	329573348	BF	days	minutes	0.040912	0.000500	0.768571	0.000000
rationalPower1,1,4,1	74489	329573348	BF	days	hours	0.001499	0.000500	0.156594	0.000000
rationalPower1,1,4,1	74489	329573348	BF	days	days	0.000000	0.001499	0.014892	0.000000
rationalPower1,1,4,1	74489	329573348	BF	days	months	0.000000	0.001500	0.010427	0.000000
rationalPower1,1,4,1	74489	329573348	BF	months	seconds	0.391371	0.000499	0.999389	0.000000
rationalPower1,1,4,1	74489	329573348	BF	months	minutes	0.095532	0.000500	0.945461	0.000000
rationalPower1,1,4,1	74489	329573348	BF	months	hours	0.019763	0.000499	0.298856	0.000000
rationalPower1,1,4,1	74489	329573348	BF	months	days	0.000000	0.001500	0.025951	0.000000
rationalPower1,1,4,1	74489	329573348	BF	months	months	0.000000	0.001500	0.013306	0.000000
rationalPower1,1,4,1	74489	329573348	BF	years	seconds	1.000000	0.000000	0.999998	0.000000
rationalPower1,1,8,1	105177	329573348	BF	subsecond	seconds	0.084746	0.000000	0.152753	0.000000
rationalPower1,1,8,1	105177	329573348	BF	subsecond	minutes	0.000000	0.000500	0.067072	0.000000
rationalPower1,1,8,1	105177	329573348	BF	subsecond	hours	0.000000	0.000500	0.011975	0.000000
rationalPower1,1,8,1	105177	329573348	BF	subsecond	days	0.000000	0.003999	0.011536	0.000000
rationalPower1,1,8,1	105177	329573348	BF	subsecond	months	0.000000	0.002000	0.010713	0.000000
rationalPower1,1,8,1	105177	329573348	BF	subsecond	years	0.000000	0.008000	0.010000	0.000000
rationalPower1,1,8,1	105177	329573348	BF	seconds	seconds	0.014364	0.000500	0.217064	0.000000
rationalPower1,1,8,1	105177	329573348	BF	seconds	minutes	0.000000	0.000500	0.068353	0.000000
rationalPower1,1,8,1	105177	329573348	BF	seconds	hours	0.000000	0.003500	0.011629	0.000000
rationalPower1,1,8,1	105177	329573348	BF	seconds	days	0.000000	0.001500	0.010368	0.000000
rationalPower1,1,8,1	105177	329573348	BF	seconds	months	0.000000	0.003500	0.010712	0.000000
rationalPower1,1,8,1	105177	329573348	BF	seconds	years	0.000000	0.004000	0.010000	0.000000
rationalPower1,1,8,1	105177	329573348	BF	minutes	seconds	0.101982	0.000500	0.868447	0.000000
rationalPower1,1,8,1	105177	329573348	BF	minutes	minutes	0.002011	0.000500	0.159588	0.000000
rationalPower1,1,8,1	105177	329573348	BF	minutes	hours	0.000000	0.000500	0.022235	0.000000
rationalPower1,1,8,1	105177	329573348	BF	minutes	days	0.000000	0.001497	0.011476	0.000000
rationalPower1,1,8,1	105177	329573348	BF	minutes	months	0.000000	0.003498	0.010645	0.000000
rationalPower1,1,8,1	105177	329573348	BF	hours	seconds	0.198231	0.000500	0.979600	0.000000
rationalPower1,1,8,1	105177	329573348	BF	hours	minutes	0.000000	0.000500	0.421337	0.000000
rationalPower1,1,8,1	105177	329573348	BF	hours	hours	0.000000	0.000500	0.036440	0.000000
rationalPower1,1,8,1	105177	329573348	BF	hours	days	0.000000	0.001500	0.012518	0.000000
rationalPower1,1,8,1	105177	329573348	BF	hours	months	0.000000	0.003499	0.010223	0.000000
rationalPower1,1,8,1	105177	329573348	BF	days	seconds	0.259497	0.000500	0.996750	0.000000
rationalPower1,1,8,1	105177	329573348	BF	days	minutes	0.040912	0.000500	0.757779	0.000000
rationalPower1,1,8,1	105177	329573348	BF	days	hours	0.001499	0.000500	0.155278	0.000000
rationalPower1,1,8,1	105177	329573348	BF	days	days	0.000000	0.004000	0.014601	0.000000
rationalPower1,1,8,1	105177	329573348	BF	days	months	0.000000	0.002500	0.010421	0.000000
rationalPower1,1,8,1	105177	329573348	BF	months	seconds	0.391371	0.000500	0.999379	0.000000
rationalPower1,1,8,1	105177	329573348	BF	months	minutes	0.095532	0.000500	0.944993	0.000000
rationalPower1,1,8,1	105177	329573348	BF	months	hours	0.019763	0.000500	0.289728	0.000000
rationalPower1,1,8,1	105177	329573348	BF	months	days	0.000000	0.003500	0.024258	0.000000
rationalPower1,1,8,1	105177	329573348	BF	months	months	0.000000	0.001500	0.013273	0.000000
rationalPower1,1,8,1	105177	329573348	BF	years	seconds	1.000000	0.000000	0.999998	0.000000
rationalPower1,1,16,1	148878	329573348	BF	subsecond	seconds	0.101695	0.000500	0.148803	0.000000
rationalPower1,1,16,1	148878	329573348	BF	subsecond	minutes	0.000000	0.000500	0.067597	0.000000
rationalPower1,1,16,1	148878	329573348	BF	subsecond	hours	0.000000	0.001500	0.011861	0.000000
rationalPower1,1,16,1	148878	329573348	BF	subsecond	days	0.000000	0.001000	0.011574	0.000000
rationalPower1,1,16,1	148878	329573348	BF	subsecond	months	0.000000	0.013999	0.010703	0.000000
rationalPower1,1,16,1	148878	329573348	BF	subsecond	years	0.000000	0.003000	0.010000	0.000000
rationalPower1,1,16,1	148878	329573348	BF	seconds	seconds	0.024706	0.000500	0.203080	0.000000
rationalPower1,1,16,1	148878	329573348	BF	seconds	minutes	0.000000	0.000500	0.067071	0.000000
rationalPower1,1,16,1	148878	329573348	BF	seconds	hours	0.000000	0.000500	0.011318	0.000000
rationalPower1,1,16,1	148878	329573348	BF	seconds	days	0.000000	0.001499	0.010367	0.000000
