#decay	# windows in store	# elements in stream	query	age class	length class	error:mean	latency:p99	ci-width:p99	ci-miss-rate
rationalPower1,2,2,1	2278	313814094	BF	days	hours	0.000000	0.001500	0.637201	0.000000
rationalPower1,2,2,1	2278	313814094	BF	days	days	0.000000	0.001500	0.081446	0.000000
rationalPower1,2,2,1	2278	313814094	BF	days	months	0.000000	0.001500	0.015794	0.000000
rationalPower1,2,2,1	2278	313814094	BF	months	seconds	0.177196	0.001500	1.000000	0.000000
rationalPower1,2,2,1	2278	313814094	BF	months	minutes	0.000000	0.001000	0.998309	0.000000
rationalPower1,2,2,1	2278	313814094	BF	months	hours	0.000000	0.001500	0.917455	0.000000
rationalPower1,2,2,1	2278	313814094	BF	months	days	0.000000	0.001000	0.329194	0.000000
rationalPower1,2,2,1	2278	313814094	BF	months	months	0.000000	0.001000	0.029717	0.000000
rationalPower1,2,2,1	2278	313814094	BF	years	seconds	1.000000	0.000000	1.000000	0.000000
rationalPower1,2,4,1	3578	313814094	BF	subsecond	seconds	0.067797	0.000000	0.192958	0.000000
rationalPower1,2,4,1	3578	313814094	BF	subsecond	minutes	0.000000	0.001000	0.105792	0.000000
rationalPower1,2,4,1	3578	313814094	BF	subsecond	hours	0.000000	0.001000	0.023552	0.000000
rationalPower1,2,4,1	3578	313814094	BF	subsecond	days	0.000000	0.001000	0.013884	0.000000
rationalPower1,2,4,1	3578	313814094	BF	subsecond	months	0.000000	0.001000	0.011406	0.000000
rationalPower1,2,4,1	3578	313814094	BF	subsecond	years	0.000000	0.001000	0.010000	0.000000
rationalPower1,2,4,1	3578	313814094	BF	seconds	seconds	0.048549	0.001500	0.725266	0.000000
rationalPower1,2,4,1	3578	313814094	BF	seconds	minutes	0.000000	0.001500	0.083199	0.000000
rationalPower1,2,4,1	3578	313814094	BF	seconds	hours	0.000000	0.001500	0.023048	0.000000
rationalPower1,2,4,1	3578	313814094	BF	seconds	days	0.000000	0.001500	0.013862	0.000000
rationalPower1,2,4,1	3578	313814094	BF	seconds	months	0.000000	0.001500	0.011405	0.000000
rationalPower1,2,4,1	3578	313814094	BF	seconds	years	0.000000	0.000000	0.010000	0.000000
rationalPower1,2,4,1	3578	313814094	BF	minutes	seconds	0.161735	0.001000	0.999932	0.000000
rationalPower1,2,4,1	3578	313814094	BF	minutes	minutes	0.000000	0.000500	0.421855	0.000000
rationalPower1,2,4,1	3578	313814094	BF	minutes	hours	0.000000	0.001000	0.035264	0.000000
rationalPower1,2,4,1	3578	313814094	BF	minutes	days	0.000000	0.001500	0.014211	0.000000
rationalPower1,2,4,1	3578	313814094	BF	minutes	months	0.000000	0.001500	0.011542	0.000000
rationalPower1,2,4,1	3578	313814094	BF	hours	seconds	0.179071	0.001500	0.999948	0.000000
rationalPower1,2,4,1	3578	313814094	BF	hours	minutes	0.000000	0.001500	0.856301	0.000000
rationalPower1,2,4,1	3578	313814094	BF	hours	hours	0.000000	0.001500	0.132995	0.000000
rationalPower1,2,4,1	3578	313814094	BF	hours	days	0.000000	0.001500	0.018079	0.000000
rationalPower1,2,4,1	3578	313814094	BF	hours	months	0.000000	0.001500	0.012134	0.000000
rationalPower1,2,4,1	3578	313814094	BF	days	seconds	0.171245	0.001500	0.999993	0.000000
rationalPower1,2,4,1	3578	313814094	BF	days	minutes	0.000000	0.001500	0.980011	0.000000
rationalPower1,2,4,1	3578	313814094	BF	days	hours	0.000000	0.001500	0.551346	0.000000
rationalPower1,2,4,1	3578	313814094	BF	days	days	0.000000	0.001000	0.060921	0.000000
rationalPower1,2,4,1	3578	313814094	BF	days	months	0.000000	0.001000	0.012539	0.000000
rationalPower1,2,4,1	3578	313814094	BF	months	seconds	0.177196	0.001500	0.999999	0.000000
rationalPower1,2,4,1	3578	313814094	BF	months	minutes	0.000000	0.001000	0.995972	0.000000
rationalPower1,2,4,1	3578	313814094	BF	months	hours	0.000000	0.001500	0.880008	0.000000
rationalPower1,2,4,1	3578	313814094	BF	months	days	0.000000	0.001000	0.153061	0.000000
rationalPower1,2,4,1	3578	313814094	BF	months	months	0.000000	0.001000	0.023782	0.000000
rationalPower1,2,4,1	3578	313814094	BF	years	seconds	1.000000	0.000000	1.000000	0.000000
rationalPower1,2,8,1	5722	313814094	BF	subsecond	seconds	0.067797	0.001000	0.475186	0.000000
rationalPower1,2,8,1	5722	313814094	BF	subsecond	minutes	0.000000	0.001000	0.081600	0.000000
rationalPower1,2,8,1	5722	313814094	BF	subsecond	hours	0.000000	0.001000	0.015939	0.000000
rationalPower1,2,8,1	5722	313814094	BF	subsecond	days	0.000000	0.002000	0.012824	0.000000
rationalPower1,2,8,1	5722	313814094	BF	subsecond	months	0.000000	0.003000	0.010681	0.000000
rationalPower1,2,8,1	5722	313814094	BF	subsecond	years	0.000000	0.000000	0.010000	0.000000
rationalPower1,2,8,1	5722	313814094	BF	seconds	seconds	0.031600	0.006499	0.540584	0.000000
rationalPower1,2,8,1	5722	313814094	BF	seconds	minutes	0.000000	0.001500	0.054845	0.000000
rationalPower1,2,8,1	5722	313814094	BF	seconds	hours	0.000000	0.001499	0.021959	0.000000
rationalPower1,2,8,1	5722	313814094	BF	seconds	days	0.000000	0.001999	0.012787	0.000000
rationalPower1,2,8,1	5722	313814094	BF	seconds	months	0.000000	0.001500	0.010680	0.000000
rationalPower1,2,8,1	5722	313814094	BF	seconds	years	0.000000	0.002000	0.010000	0.000000
rationalPower1,2,8,1	5722	313814094	BF	minutes	seconds	0.147371	0.000500	0.999932	0.000000
rationalPower1,2,8,1	5722	313814094	BF	minutes	minutes	0.000000	0.000500	0.260941	0.000000
rationalPower1,2,8,1	5722	313814094	BF	minutes	hours	0.000000	0.002000	0.024240	0.000000
rationalPower1,2,8,1	5722	313814094	BF	minutes	days	0.000000	0.001000	0.013548	0.000000
rationalPower1,2,8,1	5722	313814094	BF	minutes	months	0.000000	0.002000	0.010747	0.000000
rationalPower1,2,8,1	5722	313814094	BF	hours	seconds	0.178335	0.000500	0.999948	0.000000
rationalPower1,2,8,1	5722	313814094	BF	hours	minutes	0.000000	0.001500	0.720806	0.000000
rationalPower1,2,8,1	5722	313814094	BF	hours	hours	0.000000	0.001999	0.090854	0.000000
rationalPower1,2,8,1	5722	313814094	BF	hours	days	0.000000	0.001500	0.015339	0.000000
rationalPower1,2,8,1	5722	313814094	BF	hours	months	0.000000	0.002500	0.011161	0.000000
rationalPower1,2,8,1	5722	313814094	BF	days	seconds	0.171245	0.004500	0.999993	0.000000
rationalPower1,2,8,1	5722	313814094	BF	days	minutes	0.000000	0.000500	0.969838	0.000000
rationalPower1,2,8,1	5722	313814094	BF	days	hours	0.000000	0.001500	0.483976	0.000000
rationalPower1,2,8,1	5722	313814094	BF	days	days	0.000000	0.001999	0.043286	0.000000
rationalPower1,2,8,1	5722	313814094	BF	days	months	0.000000	0.001500	0.012264	0.000000
rationalPower1,2,8,1	5722	313814094	BF	months	seconds	0.177196	0.000500	0.999999	0.000000
rationalPower1,2,8,1	5722	313814094	BF	months	minutes	0.000000	0.001999	0.994072	0.000000
rationalPower1,2,8,1	5722	313814094	BF	months	hours	0.000000	0.001500	0.784653	0.000000
rationalPower1,2,8,1	5722	313814094	BF	months	days	0.000000	0.001499	0.161635	0.000000
rationalPower1,2,8,1	5722	313814094	BF	months	months	0.000000	0.002000	0.020271	0.000000
rationalPower1,2,8,1	5722	313814094	BF	years	seconds	1.000000	0.000000	1.000000	0.000000
rationalPower1,2,16,1	9024	313814094	BF	subsecond	seconds	0.050847	0.001000	0.225747	0.000000
rationalPower1,2,16,1	9024	313814094	BF	subsecond	minutes	0.000000	0.001000	0.033908	0.000000
rationalPower1,2,16,1	9024	313814094	BF	subsecond	hours	0.000000	0.000000	0.013801	0.000000
rationalPower1,2,16,1	9024	313814094	BF	subsecond	days	0.000000	0.001000	0.011816	0.000000
rationalPower1,2,16,1	9024	313814094	BF	subsecond	months	0.000000	0.000000	0.010553	0.000000
rationalPower1,2,16,1	9024	313814094	BF	subsecond	years	0.000000	0.001000	0.010000	0.000000
rationalPower1,2,16,1	9024	313814094	BF	seconds	seconds	0.027578	0.001000	0.373201	0.000000
rationalPower1,2,16,1	9024	313814094	BF	seconds	minutes	0.000000	0.001500	0.042047	0.000000
rationalPower1,2,16,1	9024	313814094	BF	seconds	hours	0.000000	0.004500	0.015904	0.000000
rationalPower1,2,16,1	9024	313814094	BF	seconds	days	0.000000	0.001500	0.011622	0.000000
rationalPower1,2,16,1	9024	313814094	BF	seconds	months	0.000000	0.001500	0.010551	0.000000
rationalPower1,2,16,1	9024	313814094	BF	seconds	years	0.000000	0.001000	0.010000	0.000000
rationalPower1,2,16,1	9024	313814094	BF	minutes	seconds	0.126400	0.001000	0.999914	0.000000
rationalPower1,2,16,1	9024	313814094	BF	minutes	minutes	0.000000	0.001000	0.233312	0.000000
rationalPower1,2,16,1	9024	313814094	BF	minutes	hours	0.000000	0.005000	0.021229	0.000000
rationalPower1,2,16,1	9024	313814094	BF	minutes	days	0.000000	0.001500	0.011982	0.000000
rationalPower1,2,16,1	9024	313814094	BF	minutes	months	0.000000	0.001500	0.010582	0.000000
rationalPower1,2,16,1	9024	313814094	BF	hours	seconds	0.177598	0.001000	0.999946	0.000000
rationalPower1,2,16,1	9024	313814094	BF	hours	minutes	0.000000	0.000500	0.666969	0.000000
rationalPower1,2,16,1	9024	313814094	BF	hours	hours	0.000000	0.005000	0.057841	0.000000
rationalPower1,2,16,1	9024	313814094	BF	hours	days	0.000000	0.001000	0.013616	0.000000
rationalPower1,2,16,1	9024	313814094	BF	hours	months	0.000000	0.002500	0.010732	0.000000
rationalPower1,2,16,1	9024	313814094	BF	days	seconds	0.171245	0.000500	0.999984	0.000000
rationalPower1,2,16,1	9024	313814094	BF	days	minutes	0.000000	0.000500	0.947112	0.000000
rationalPower1,2,16,1	9024	313814094	BF	days	hours	0.000000	0.000500	0.360029	0.000000
rationalPower1,2,16,1	9024	313814094	BF	days	days	0.000000	0.001000	0.029528	0.000000
rationalPower1,2,16,1	9024	313814094	BF	days	months	0.000000	0.001500	0.011255	0.000000
rationalPower1,2,16,1	9024	313814094	BF	months	seconds	0.177196	0.000500	0.999998	0.000000
rationalPower1,2,16,1	9024	313814094	BF	months	minutes	0.000000	0.000000	0.991814	0.000000
rationalPower1,2,16,1	9024	313814094	BF	months	hours	0.000000	0.000500	0.711943	0.000000
rationalPower1,2,16,1	9024	313814094	BF	months	days	0.000000	0.001500	0.095108	0.000000
rationalPower1,2,16,1	9024	313814094	BF	months	months	0.000000	0.001000	0.015921	0.000000
rationalPower1,2,16,1	9024	313814094	BF	years	seconds	1.000000	0.000000	1.000000	0.000000
rationalPower1,2,32,1	13896	313814094	BF	subsecond	seconds	0.084746	0.000000	0.225747	0.000000
rationalPower1,2,32,1	13896	313814094	BF	subsecond	minutes	0.000000	0.000000	0.041975	0.000000
rationalPower1,2,32,1	13896	313814094	BF	subsecond	hours	0.000000	0.001000	0.012642	0.000000
rationalPower1,2,32,1	13896	313814094	BF	subsecond	days	0.000000	0.001000	0.010837	0.000000
rationalPower1,2,32,1	13896	313814094	BF	subsecond	months	0.000000	0.001000	0.010290	0.000000
rationalPower1,2,32,1	13896	313814094	BF	subsecond	years	0.000000	0.000000	0.010000	0.000000
rationalPower1,2,32,1	13896	313814094	BF	seconds	seconds	0.025280	0.000500	0.342629	0.000000
rationalPower1,2,32,1	13896	313814094	BF	seconds	minutes	0.000000	0.000500	0.031761	0.000000
rationalPower1,2,32,1	13896	313814094	BF	seconds	hours	0.000000	0.001000	0.012976	0.000000
rationalPower1,2,32,1	13896	313814094	BF	seconds	days	0.000000	0.003000	0.011544	0.000000
rationalPower1,2,32,1	13896	313814094	BF	seconds	months	0.000000	0.001999	0.010287	0.000000
rationalPower1,2,32,1	13896	313814094	BF	seconds	years	0.000000	0.000000	0.010000	0.000000
rationalPower1,2,32,1	13896	313814094	BF	minutes	seconds	0.092789	0.000500	0.931987	0.000000
rationalPower1,2,32,1	13896	313814094	BF	minutes	minutes	0.000000	0.000500	0.128134	0.000000
rationalPower1,2,32,1	13896	313814094	BF	minutes	hours	0.000000	0.001000	0.016993	0.000000
rationalPower1,2,32,1	13896	313814094	BF	minutes	days	0.000000	0.001000	0.011691	0.000000
rationalPower1,2,32,1	13896	313814094	BF	minutes	months	0.000000	0.001500	0.010430	0.000000
rationalPower1,2,32,1	13896	313814094	BF	hours	seconds	0.174650	0.000500	0.999944	0.000000
rationalPower1,2,32,1	13896	313814094	BF	hours	minutes	0.000000	0.000500	0.633064	0.000000
rationalPower1,2,32,1	13896	313814094	BF	hours	hours	0.000000	0.000500	0.052672	0.000000
rationalPower1,2,32,1	13896	313814094	BF	hours	days	0.000000	0.002000	0.012473	0.000000
rationalPower1,2,32,1	13896	313814094	BF	hours	months	0.000000	0.003500	0.010483	0.000000
rationalPower1,2,32,1	13896	313814094	BF	days	seconds	0.171245	0.000500	0.999983	0.000000
rationalPower1,2,32,1	13896	313814094	BF	days	minutes	0.000000	0.000500	0.918829	0.000000
rationalPower1,2,32,1	13896	313814094	BF	days	hours	0.000000	0.000500	0.231201	0.000000
rationalPower1,2,32,1	13896	313814094	BF	days	days	0.000000	0.002000	0.021195	0.000000
rationalPower1,2,32,1	13896	313814094	BF	days	months	0.000000	0.002000	0.010763	0.000000
rationalPower1,2,32,1	13896	313814094	BF	months	seconds	0.177196	0.000500	0.999997	0.000000
rationalPower1,2,32,1	13896	313814094	BF	months	minutes	0.000000	0.000500	0.985990	0.000000
rationalPower1,2,32,1	13896	313814094	BF	months	hours	0.000000	0.000500	0.688922	0.000000
rationalPower1,2,32,1	13896	313814094	BF	months	days	0.000000	0.000500	0.080809	0.000000
rationalPower1,2,32,1	13896	313814094	BF	months	months	0.000000	0.003000	0.014987	0.000000
rationalPower1,2,32,1	13896	313814094	BF	years	seconds	1.000000	0.000000	1.000000	0.000000
rationalPower1,1,1,1	36385	313814094	BF	subsecond	seconds	0.033898	0.003000	0.098898	0.000000
rationalPower1,1,1,1	36385	313814094	BF	subsecond	minutes	0.000000	0.003000	0.031480	0.000000
rationalPower1,1,1,1	36385	313814094	BF	subsecond	hours	0.000000	0.012999	0.012024	0.000000
rationalPower1,1,1,1	36385	313814094	BF	subsecond	days	0.000000	0.010000	0.010551	0.000000
rationalPower1,1,1,1	36385	313814094	BF	subsecond	months	0.000000	0.004000	0.010085	0.000000
rationalPower1,1,1,1	36385	313814094	BF	subsecond	years	0.000000	0.008000	0.010000	0.000000
rationalPower1,1,1,1	36385	313814094	BF	seconds	seconds	0.033898	0.001499	0.563525	0.000000
rationalPower1,1,1,1	36385	313814094	BF	seconds	minutes	0.000000	0.001500	0.049438	0.000000
rationalPower1,1,1,1	36385	313814094	BF	seconds	hours	0.000000	0.002500	0.015892	0.000000
rationalPower1,1,1,1	36385	313814094	BF	seconds	days	0.000000	0.003500	0.010977	0.000000
rationalPower1,1,1,1	36385	313814094	BF	seconds	months	0.000000	0.012498	0.010084	0.000000
rationalPower1,1,1,1	36385	313814094	BF	seconds	years	0.000000	0.017000	0.010000	0.000000
rationalPower1,1,1,1	36385	313814094	BF	minutes	seconds	0.108302	0.000500	0.999914	0.000000
rationalPower1,1,1,1	36385	313814094	BF	minutes	minutes	0.000000	0.001500	0.158052	0.000000
rationalPower1,1,1,1	36385	313814094	BF	minutes	hours	0.000000	0.003499	0.017115	0.000000
rationalPower1,1,1,1	36385	313814094	BF	minutes	days	0.000000	0.003499	0.010925	0.000000
rationalPower1,1,1,1	36385	313814094	BF	minutes	months	0.000000	0.004500	0.010140	0.000000
rationalPower1,1,1,1	36385	313814094	BF	hours	seconds	0.175387	0.001500	0.999941	0.000000
rationalPower1,1,1,1	36385	313814094	BF	hours	minutes	0.000000	0.001499	0.435760	0.000000
rationalPower1,1,1,1	36385	313814094	BF	hours	hours	0.000000	0.001499	0.036630	0.000000
rationalPower1,1,1,1	36385	313814094	BF	hours	days	0.000000	0.003500	0.011223	0.000000
rationalPower1,1,1,1	36385	313814094	BF	hours	months	0.000000	0.007499	0.010169	0.000000
rationalPower1,1,1,1	36385	313814094	BF	days	seconds	0.171245	0.000500	0.999980	0.000000
rationalPower1,1,1,1	36385	313814094	BF	days	minutes	0.000000	0.001499	0.835807	0.000000
rationalPower1,1,1,1	36385	313814094	BF	days	hours	0.000000	0.000500	0.147477	0.000000
rationalPower1,1,1,1	36385	313814094	BF	days	days	0.000000	0.002499	0.015226	0.000000
rationalPower1,1,1,1	36385	313814094	BF	days	months	0.000000	0.003500	0.010261	0.000000
rationalPower1,1,1,1	36385	313814094	BF	months	seconds	0.177196	0.001500	0.999992	0.000000
rationalPower1,1,1,1	36385	313814094	BF	months	minutes	0.000000	0.001500	0.951030	0.000000
rationalPower1,1,1,1	36385	313814094	BF	months	hours	0.000000	0.005500	0.340752	0.000000
rationalPower1,1,1,1	36385	313814094	BF	months	days	0.000000	0.004498	0.034761	0.000000
rationalPower1,1,1,1	36385	313814094	BF	months	months	0.000000	0.004000	0.010814	0.000000
rationalPower1,1,1,1	36385	313814094	BF	years	seconds	1.000000	0.017000	1.000000	0.000000
rationalPower1,1,2,1	51265	313814094	BF	subsecond	seconds	0.084746	0.001000	0.092719	0.000000
rationalPower1,1,2,1	51265	313814094	BF	subsecond	minutes	0.000000	0.000000	0.042022	0.000000
rationalPower1,1,2,1	51265	313814094	BF	subsecond	hours	0.000000	0.002000	0.011573	0.000000
rationalPower1,1,2,1	51265	313814094	BF	subsecond	days	0.000000	0.001000	0.010397	0.000000
rationalPower1,1,2,1	51265	313814094	BF	subsecond	months	0.000000	0.002000	0.010088	0.000000
rationalPower1,1,2,1	51265	313814094	BF	subsecond	years	0.000000	0.002000	0.010000	0.000000
rationalPower1,1,2,1	51265	313814094	BF	seconds	seconds	0.024418	0.001500	0.432126	0.000000
rationalPower1,1,2,1	51265	313814094	BF	seconds	minutes	0.000000	0.001499	0.037752	0.000000
rationalPower1,1,2,1	51265	313814094	BF	seconds	hours	0.000000	0.001500	0.013106	0.000000
rationalPower1,1,2,1	51265	313814094	BF	seconds	days	0.000000	0.003499	0.010503	0.000000
rationalPower1,1,2,1	51265	313814094	BF	seconds	months	0.000000	0.003499	0.010087	0.000000
rationalPower1,1,2,1	51265	313814094	BF	seconds	years	0.000000	0.002000	0.010000	0.000000
rationalPower1,1,2,1	51265	313814094	BF	minutes	seconds	0.093939	0.001499	0.931386	0.000000
rationalPower1,1,2,1	51265	313814094	BF	minutes	minutes	0.000000	0.002500	0.126765	0.000000
rationalPower1,1,2,1	51265	313814094	BF	minutes	hours	0.000000	0.003499	0.014448	0.000000
rationalPower1,1,2,1	51265	313814094	BF	minutes	days	0.000000	0.001500	0.010544	0.000000
rationalPower1,1,2,1	51265	313814094	BF	minutes	months	0.000000	0.001500	0.010100	0.000000
rationalPower1,1,2,1	51265	313814094	BF	hours	seconds	0.170228	0.003500	0.999932	0.000000
rationalPower1,1,2,1	51265	313814094	BF	hours	minutes	0.000000	0.002500	0.428617	0.000000
rationalPower1,1,2,1	51265	313814094	BF	hours	hours	0.000000	0.001500	0.027065	0.000000
rationalPower1,1,2,1	51265	313814094	BF	hours	days	0.000000	0.002499	0.011097	0.000000
rationalPower1,1,2,1	51265	313814094	BF	hours	months	0.000000	0.002500	0.010153	0.000000
rationalPower1,1,2,1	51265	313814094	BF	days	seconds	0.171245	0.002500	0.999967	0.000000
rationalPower1,1,2,1	51265	313814094	BF	days	minutes	0.000000	0.001500	0.783290	0.000000
rationalPower1,1,2,1	51265	313814094	BF	days	hours	0.000000	0.003500	0.120887	0.000000
rationalPower1,1,2,1	51265	313814094	BF	days	days	0.000000	0.003500	0.014015	0.000000
rationalPower1,1,2,1	51265	313814094	BF	days	months	0.000000	0.003000	0.010223	0.000000
rationalPower1,1,2,1	51265	313814094	BF	months	seconds	0.177196	0.002500	0.999989	0.000000
rationalPower1,1,2,1	51265	313814094	BF	months	minutes	0.000000	0.001500	0.935142	0.000000
rationalPower1,1,2,1	51265	313814094	BF	months	hours	0.000000	0.005500	0.324288	0.000000
rationalPower1,1,2,1	51265	313814094	BF	months	days	0.000000	0.003000	0.025731	0.000000
rationalPower1,1,2,1	51265	313814094	BF	months	months	0.000000	0.003000	0.010649	0.000000
rationalPower1,1,2,1	51265	313814094	BF	years	seconds	1.000000	0.000000	0.999999	0.000000
rationalPower1,1,4,1	72711	313814094	BF	subsecond	seconds	0.084746	0.000000	0.065067	0.000000
rationalPower1,1,4,1	72711	313814094	BF	subsecond	minutes	0.000000	0.001000	0.022650	0.000000
rationalPower1,1,4,1	72711	313814094	BF	subsecond	hours	0.000000	0.006000	0.013070	0.000000
rationalPower1,1,4,1	72711	313814094	BF	subsecond	days	0.000000	0.001000	0.010235	0.000000
rationalPower1,1,4,1	72711	313814094	BF	subsecond	months	0.000000	0.001000	0.010064	0.000000
rationalPower1,1,4,1	72711	313814094	BF	subsecond	years	0.000000	0.001000	0.010000	0.000000
rationalPower1,1,4,1	72711	313814094	BF	seconds	seconds	0.021546	0.001499	0.333208	0.000000
rationalPower1,1,4,1	72711	313814094	BF	seconds	minutes	0.000000	0.002500	0.030715	0.000000
rationalPower1,1,4,1	72711	313814094	BF	seconds	hours	0.000000	0.001000	0.012636	0.000000
rationalPower1,1,4,1	72711	313814094	BF	seconds	days	0.000000	0.002000	0.010483	0.000000
rationalPower1,1,4,1	72711	313814094	BF	seconds	months	0.000000	0.005495	0.010075	0.000000
rationalPower1,1,4,1	72711	313814094	BF	seconds	years	0.000000	0.001000	0.010000	0.000000
rationalPower1,1,4,1	72711	313814094	BF	minutes	seconds	0.076702	0.000500	0.864982	0.000000
rationalPower1,1,4,1	72711	313814094	BF	minutes	minutes	0.000000	0.001499	0.105171	0.000000
rationalPower1,1,4,1	72711	313814094	BF	minutes	hours	0.000000	0.001500	0.013751	0.000000
rationalPower1,1,4,1	72711	313814094	BF	minutes	days	0.000000	0.002500	0.010475	0.000000
rationalPower1,1,4,1	72711	313814094	BF	minutes	months	0.000000	0.005999	0.010073	0.000000
rationalPower1,1,4,1	72711	313814094	BF	hours	seconds	0.157701	0.004500	0.999932	0.000000
rationalPower1,1,4,1	72711	313814094	BF	hours	minutes	0.000000	0.005490	0.422053	0.000000
rationalPower1,1,4,1	72711	313814094	BF	hours	hours	0.000000	0.002500	0.023552	0.000000
rationalPower1,1,4,1	72711	313814094	BF	hours	days	0.000000	0.003000	0.010697	0.000000
rationalPower1,1,4,1	72711	313814094	BF	hours	months	0.000000	0.180990	0.010089	0.000000
rationalPower1,1,4,1	72711	313814094	BF	days	seconds	0.171245	0.002500	0.999951	0.000000
rationalPower1,1,4,1	72711	313814094	BF	days	minutes	0.000000	0.004491	0.709338	0.000000
rationalPower1,1,4,1	72711	313814094	BF	days	hours	0.000000	0.008000	0.073009	0.000000
rationalPower1,1,4,1	72711	313814094	BF	days	days	0.000000	0.003000	0.012813	0.000000
rationalPower1,1,4,1	72711	313814094	BF	days	months	0.000000	0.003000	0.010148	0.000000
rationalPower1,1,4,1	72711	313814094	BF	months	seconds	0.177196	0.002500	0.999986	0.000000
rationalPower1,1,4,1	72711	313814094	BF	months	minutes	0.000000	0.003000	0.899332	0.000000
rationalPower1,1,4,1	72711	313814094	BF	months	hours	0.000000	0.005495	0.240404	0.000000
rationalPower1,1,4,1	72711	313814094	BF	months	days	0.000000	0.005000	0.018840	0.000000
rationalPower1,1,4,1	72711	313814094	BF	months	months	0.000000	0.002000	0.010405	0.000000
rationalPower1,1,4,1	72711	313814094	BF	years	seconds	1.000000	0.000000	0.999999	0.000000
rationalPower1,1,8,1	102483	313814094	BF	subsecond	seconds	0.067797	0.001000	0.225747	0.000000
rationalPower1,1,8,1	102483	313814094	BF	subsecond	minutes	0.000000	0.000000	0.016823	0.000000
rationalPower1,1,8,1	102483	313814094	BF	subsecond	hours	0.000000	0.001000	0.011366	0.000000
rationalPower1,1,8,1	102483	313814094	BF	subsecond	days	0.000000	0.002000	0.010243	0.000000
rationalPower1,1,8,1	102483	313814094	BF	subsecond	months	0.000000	0.002000	0.010050	0.000000
rationalPower1,1,8,1	102483	313814094	BF	subsecond	years	0.000000	0.002000	0.010000	0.000000
rationalPower1,1,8,1	102483	313814094	BF	seconds	seconds	0.027291	0.000500	0.213923	0.000000
rationalPower1,1,8,1	102483	313814094	BF	seconds	minutes	0.000000	0.000500	0.024831	0.000000
rationalPower1,1,8,1	102483	313814094	BF	seconds	hours	0.000000	0.001000	0.011512	0.000000
rationalPower1,1,8,1	102483	313814094	BF	seconds	days	0.000000	0.003000	0.010251	0.000000
rationalPower1,1,8,1	102483	313814094	BF	seconds	months	0.000000	0.003500	0.010048	0.000000
rationalPower1,1,8,1	102483	313814094	BF	seconds	years	0.000000	0.001000	0.010000	0.000000
rationalPower1,1,8,1	102483	313814094	BF	minutes	seconds	0.067222	0.000500	0.862941	0.000000
rationalPower1,1,8,1	102483	313814094	BF	minutes	minutes	0.000000	0.000500	0.082582	0.000000
rationalPower1,1,8,1	102483	313814094	BF	minutes	hours	0.000000	0.001000	0.012191	0.000000
rationalPower1,1,8,1	102483	313814094	BF	minutes	days	0.000000	0.002000	0.010281	0.000000
rationalPower1,1,8,1	102483	313814094	BF	minutes	months	0.000000	0.006500	0.010051	0.000000
rationalPower1,1,8,1	102483	313814094	BF	hours	seconds	0.153279	0.000500	0.999917	0.000000
rationalPower1,1,8,1	102483	313814094	BF	hours	minutes	0.000000	0.000500	0.252459	0.000000
rationalPower1,1,8,1	102483	313814094	BF	hours	hours	0.000000	0.001000	0.019635	0.000000
rationalPower1,1,8,1	102483	313814094	BF	hours	days	0.000000	0.001000	0.010503	0.000000
rationalPower1,1,8,1	102483	313814094	BF	hours	months	0.000000	0.002000	0.010068	0.000000
rationalPower1,1,8,1	102483	313814094	BF	days	seconds	0.170660	0.000500	0.999946	0.000000
rationalPower1,1,8,1	102483	313814094	BF	days	minutes	0.000000	0.000500	0.583102	0.000000
rationalPower1,1,8,1	102483	313814094	BF	days	hours	0.000000	0.000500	0.054423	0.000000
rationalPower1,1,8,1	102483	313814094	BF	days	days	0.000000	0.005000	0.011943	0.000000
rationalPower1,1,8,1	102483	313814094	BF	days	months	0.000000	0.010000	0.010096	0.000000
rationalPower1,1,8,1	102483	313814094	BF	months	seconds	0.177196	0.000500	0.999978	0.000000
rationalPower1,1,8,1	102483	313814094	BF	months	minutes	0.000000	0.000500	0.872344	0.000000
rationalPower1,1,8,1	102483	313814094	BF	months	hours	0.000000	0.010999	0.135236	0.000000
rationalPower1,1,8,1	102483	313814094	BF	months	days	0.000000	0.001000	0.015369	0.000000
rationalPower1,1,8,1	102483	313814094	BF	months	months	0.000000	0.001000	0.010433	0.000000
rationalPower1,1,8,1	102483	313814094	BF	years	seconds	1.000000	0.000000	0.999998	0.000000
rationalPower1,1,16,1	145353	313814094	BF	subsecond	seconds	0.101695	0.001000	0.225747	0.000000
rationalPower1,1,16,1	145353	313814094	BF	subsecond	minutes	0.000000	0.001000	0.014950	0.000000
rationalPower1,1,16,1	145353	313814094	BF	subsecond	hours	0.000000	0.001000	0.011552	0.000000
rationalPower1,1,16,1	145353	313814094	BF	subsecond	days	0.000000	0.001000	0.010125	0.000000
rationalPower1,1,16,1	145353	313814094	BF	subsecond	months	0.000000	0.017999	0.010028	0.000000
rationalPower1,1,16,1	145353	313814094	BF	subsecond	years	0.000000	0.004000	0.010000	0.000000
rationalPower1,1,16,1	145353	313814094	BF	seconds	seconds	0.036484	0.005500	0.182306	0.000000
rationalPower1,1,16,1	145353	313814094	BF	seconds	minutes	0.000000	0.001000	0.022854	0.000000
rationalPower1,1,16,1	145353	313814094	BF	seconds	hours	0.000000	0.001000	0.011316	0.000000
