#decay	# windows in store	# elements in stream	query	age class	length class	error:p99	latency:p99	ci-width:p99	ci-miss-rate
rationalPower1,4,2,1	174	313814094	CMS	days	minutes	0.421486	0.000500	1.607853	0.000000
rationalPower1,4,2,1	174	313814094	CMS	days	hours	0.092985	0.000500	0.202717	0.000000
rationalPower1,4,2,1	174	313814094	CMS	days	days	0.006543	0.000500	0.026169	0.000000
rationalPower1,4,2,1	174	313814094	CMS	days	months	0.000445	0.003000	0.001148	0.000000
rationalPower1,4,2,1	174	313814094	CMS	months	seconds	2.899739	0.000500	1.999981	0.000000
rationalPower1,4,2,1	174	313814094	CMS	months	minutes	0.441247	0.000500	1.608789	0.000000
rationalPower1,4,2,1	174	313814094	CMS	months	hours	0.076378	0.000500	0.205570	0.000000
rationalPower1,4,2,1	174	313814094	CMS	months	days	0.012909	0.000500	0.039500	0.000000
rationalPower1,4,2,1	174	313814094	CMS	months	months	0.000921	0.002000	0.002433	0.000000
rationalPower1,4,2,1	174	313814094	CMS	years	seconds	0.000099	0.000000	2.000000	0.000000
rationalPower1,4,4,1	302	313814094	CMS	subsecond	seconds	0.371577	0.000000	1.999900	0.000000
rationalPower1,4,4,1	302	313814094	CMS	subsecond	minutes	0.078865	0.001000	0.493865	0.000000
rationalPower1,4,4,1	302	313814094	CMS	subsecond	hours	0.009907	0.001000	0.032730	0.000000
rationalPower1,4,4,1	302	313814094	CMS	subsecond	days	0.000721	0.001000	0.002537	0.000000
rationalPower1,4,4,1	302	313814094	CMS	subsecond	months	0.000128	0.001000	0.000730	0.000000
rationalPower1,4,4,1	302	313814094	CMS	subsecond	years	0.000000	0.000000	0.000000	0.000000
rationalPower1,4,4,1	302	313814094	CMS	seconds	seconds	1.099310	0.000500	1.999900	0.000000
rationalPower1,4,4,1	302	313814094	CMS	seconds	minutes	0.085215	0.000500	0.383200	0.000000
rationalPower1,4,4,1	302	313814094	CMS	seconds	hours	0.009815	0.001000	0.029896	0.000000
rationalPower1,4,4,1	302	313814094	CMS	seconds	days	0.000944	0.001000	0.002602	0.000000
rationalPower1,4,4,1	302	313814094	CMS	seconds	months	0.000388	0.001000	0.000734	0.000000
rationalPower1,4,4,1	302	313814094	CMS	seconds	years	0.000000	0.000000	0.000000	0.000000
rationalPower1,4,4,1	302	313814094	CMS	minutes	seconds	2.438420	0.000500	1.999900	0.000000
rationalPower1,4,4,1	302	313814094	CMS	minutes	minutes	0.321826	0.000500	1.306157	0.000000
rationalPower1,4,4,1	302	313814094	CMS	minutes	hours	0.010693	0.000500	0.041975	0.000000
rationalPower1,4,4,1	302	313814094	CMS	minutes	days	0.001419	0.001000	0.005679	0.000000
rationalPower1,4,4,1	302	313814094	CMS	minutes	months	0.000274	0.001000	0.000746	0.000000
rationalPower1,4,4,1	302	313814094	CMS	hours	seconds	2.686844	0.003500	1.999971	0.000000
rationalPower1,4,4,1	302	313814094	CMS	hours	minutes	0.405851	0.000500	1.566453	0.000000
rationalPower1,4,4,1	302	313814094	CMS	hours	hours	0.026724	0.000500	0.130130	0.000000
rationalPower1,4,4,1	302	313814094	CMS	hours	days	0.001740	0.001000	0.006337	0.000000
rationalPower1,4,4,1	302	313814094	CMS	hours	months	0.000329	0.001500	0.000769	0.000000
rationalPower1,4,4,1	302	313814094	CMS	days	seconds	2.726244	0.000500	1.999979	0.000000
rationalPower1,4,4,1	302	313814094	CMS	days	minutes	0.420675	0.000500	1.607542	0.000000
rationalPower1,4,4,1	302	313814094	CMS	days	hours	0.096960	0.000500	0.199896	0.000000
rationalPower1,4,4,1	302	313814094	CMS	days	days	0.005262	0.000500	0.018930	0.000000
rationalPower1,4,4,1	302	313814094	CMS	days	months	0.000304	0.004500	0.000858	0.000000
rationalPower1,4,4,1	302	313814094	CMS	months	seconds	2.888514	0.000500	1.999981	0.000000
